dataset_title,id,image_filename,organ,disease_state,oncotree_code,species,patient,st_technology,data_publication_date,license,study_link,download_page_link1,inter_spot_dist,spot_diameter,spots_under_tissue,preservation_method,nb_genes,treatment_comment,pixel_size_um_embedded,pixel_size_um_estimated,magnification,fullres_px_width,fullres_px_height,tissue,disease_comment,subseries,hest_version_added
Molecular Atlas of the Adult Mouse Brain,NCBI347,NCBI347.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,428,,23371,,,0.693339301173759,20x,9244,9879,Brain,,35A,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI346,NCBI346.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,419,,23371,,,0.691155280759178,20x,9244,9874,Brain,,35B,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI345,NCBI345.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,386,,23371,,,0.69712633406098,20x,9305,9840,Brain,,36A,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI344,NCBI344.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,406,,23371,,,0.690862786379671,20x,9324,9878,Brain,,36B,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI343,NCBI343.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,237,,23371,,,0.687845045381006,20x,9300,9849,Brain,,37A,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI342,NCBI342.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,250,,23371,,,0.6861676,20x,9314,9918,Brain,,37B,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI341,NCBI341.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,279,,23371,,,0.700077283978594,20x,9310,9868,Brain,,38A,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI340,NCBI340.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,276,,23371,,,0.688410879223847,20x,9304,9849,Brain,,38B,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI339,NCBI339.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,245,,23371,,,0.692946315822569,20x,9319,9853,Brain,,39A,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI338,NCBI338.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,240,,23371,,,0.691104720505522,20x,9306,9867,Brain,,39B,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI337,NCBI337.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,188,,23371,,,0.691590156,20x,9307,9868,Brain,,40A,v1_0_0
Molecular Atlas of the Adult Mouse Brain,NCBI336,NCBI336.tif,Brain,Healthy,,Mus musculus,,Spatial Transcriptomics,3-May-20,Creative Commons Attribution NonCommercial License 4.0,https://www.science.org/doi/10.1126/sciadv.abb3446,                                            ,200.0,100.0,214,,23371,,,0.70095977989455,20x,9311,9913,Brain,,40B,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI335,NCBI335.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,38,,12572,,,0.687030658467835,20x,9340,9942,Spinal cord,Amyotrophic lateral sclerosis,CN51_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI334,NCBI334.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,77,,13357,,,0.693512086073519,20x,9322,9923,Spinal cord,Amyotrophic lateral sclerosis,L6CN51_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI333,NCBI333.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,31,,12907,,,0.680262898833328,20x,9314,9914,Spinal cord,Amyotrophic lateral sclerosis,L6CN51_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI332,NCBI332.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,60,,13541,,,0.686657625664839,20x,9293,9892,Spinal cord,Amyotrophic lateral sclerosis,CN52_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI331,NCBI331.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,23,,14365,,,0.68641515125904,20x,9292,9891,Spinal cord,Amyotrophic lateral sclerosis,L6CN52_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI329,NCBI329.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,82,,14173,,,0.683408353812498,20x,9340,9942,Spinal cord,Amyotrophic lateral sclerosis,CN53_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI328,NCBI328.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,92,,14139,,,0.706082742421235,20x,9319,9920,Spinal cord,Amyotrophic lateral sclerosis,CN53_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI327,NCBI327.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,87,,13721,,,0.694882130880016,20x,9256,9853,Spinal cord,Amyotrophic lateral sclerosis,CN53_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI326,NCBI326.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,42,,14203,,,0.688431007629797,20x,9334,9936,Spinal cord,Amyotrophic lateral sclerosis,CN56_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI325,NCBI325.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,99,,14548,,,0.679368389407013,20x,9328,9929,Spinal cord,Amyotrophic lateral sclerosis,CN56_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI324,NCBI324.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,87,,13970,,,0.693036131746274,20x,9313,9913,Spinal cord,Amyotrophic lateral sclerosis,CN56_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI323,NCBI323.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,100,,13832,,,0.694913769196813,20x,9318,9919,Spinal cord,Amyotrophic lateral sclerosis,CN56_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI322,NCBI322.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,80,,13504,,,0.710819439063341,20x,9267,9864,Spinal cord,Amyotrophic lateral sclerosis,L6CN59_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI321,NCBI321.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,52,,11353,,,0.685184996273477,20x,9322,9923,Spinal cord,Amyotrophic lateral sclerosis,CN60_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI320,NCBI320.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,62,,11633,,,0.689092622,20x,9362,9966,Spinal cord,Amyotrophic lateral sclerosis,CN60_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI319,NCBI319.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,57,,10784,,,0.694831511633044,20x,9299,9898,Spinal cord,Amyotrophic lateral sclerosis,CN60_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI318,NCBI318.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,54,,11245,,,0.696108257,20x,9283,9881,Spinal cord,Amyotrophic lateral sclerosis,CN60_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI317,NCBI317.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,99,,13176,,,0.677881499790631,20x,9320,9921,Spinal cord,Amyotrophic lateral sclerosis,CN61_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI316,NCBI316.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,59,,11099,,,0.686261814216423,20x,9289,9888,Spinal cord,Amyotrophic lateral sclerosis,CN61_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI315,NCBI315.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,62,,11652,,,0.694620142,20x,9351,9954,Spinal cord,Amyotrophic lateral sclerosis,CN61_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI314,NCBI314.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,91,,12391,,,0.686588796985865,20x,9411,10018,Spinal cord,Amyotrophic lateral sclerosis,CN62_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI313,NCBI313.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,97,,11607,,,0.686077589626803,20x,9344,9946,Spinal cord,Amyotrophic lateral sclerosis,CN63_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI312,NCBI312.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,99,,13046,,,0.689342338178478,20x,9392,9997,Spinal cord,Amyotrophic lateral sclerosis,CN63_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI311,NCBI311.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,78,,12955,,,0.688649281102125,20x,9308,9908,Spinal cord,Amyotrophic lateral sclerosis,CN64_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI310,NCBI310.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,81,,12381,,,0.697745219156811,20x,9312,9912,Spinal cord,Amyotrophic lateral sclerosis,CN64_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI309,NCBI309.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,82,,11596,,,0.693371474536648,20x,9318,9919,Spinal cord,Amyotrophic lateral sclerosis,CN64_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI308,NCBI308.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,89,,12460,,,0.687191123790248,20x,9284,9882,Spinal cord,Amyotrophic lateral sclerosis,CN65_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI307,NCBI307.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,88,,12385,,,0.689400463764882,20x,9353,9956,Spinal cord,Amyotrophic lateral sclerosis,CN65_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI306,NCBI306.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,72,,12038,,,0.682909068655402,20x,9337,9939,Spinal cord,Amyotrophic lateral sclerosis,CN66_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI305,NCBI305.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,86,,13040,,,0.694652486480164,20x,9411,10018,Spinal cord,Amyotrophic lateral sclerosis,CN66_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI304,NCBI304.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,87,,11807,,,0.690598254907704,20x,9289,9888,Spinal cord,Amyotrophic lateral sclerosis,CN67_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI303,NCBI303.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,82,,11193,,,0.698182087581255,20x,9287,9886,Spinal cord,Amyotrophic lateral sclerosis,CN67_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI302,NCBI302.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,99,,12765,,,0.684805119763094,20x,9329,9930,Spinal cord,Amyotrophic lateral sclerosis,CN67_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI301,NCBI301.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,101,,12631,,,0.690958353313029,20x,9323,9924,Spinal cord,Amyotrophic lateral sclerosis,CN68_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI300,NCBI300.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,138,,14215,,,0.682459207866567,20x,9299,9898,Spinal cord,Amyotrophic lateral sclerosis,CN69_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI299,NCBI299.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,112,,13113,,,0.682984484059285,20x,9297,9896,Spinal cord,Amyotrophic lateral sclerosis,CN69_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI298,NCBI298.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,123,,13237,,,0.688954837258087,20x,9282,9880,Spinal cord,Amyotrophic lateral sclerosis,CN69_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI297,NCBI297.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,121,,13591,,,0.685097526567867,20x,9248,9844,Spinal cord,Amyotrophic lateral sclerosis,CN69_D2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI296,NCBI296.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,146,,13700,,,0.687643615977403,20x,9319,9920,Spinal cord,Amyotrophic lateral sclerosis,CN69_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI295,NCBI295.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,137,,13678,,,0.674245108554215,20x,9328,9929,Spinal cord,Amyotrophic lateral sclerosis,CN70_C1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI294,NCBI294.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,157,,13426,,,0.686156414663563,20x,9290,9889,Spinal cord,Amyotrophic lateral sclerosis,CN70_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI293,NCBI293.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,158,,12957,,,0.687187107158579,20x,9332,9934,Spinal cord,Amyotrophic lateral sclerosis,CN70_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI292,NCBI292.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,158,,12902,,,0.680870613040006,20x,9312,9912,Spinal cord,Amyotrophic lateral sclerosis,CN71_C2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI291,NCBI291.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,165,,13467,,,0.687378677,20x,9308,9908,Spinal cord,Amyotrophic lateral sclerosis,CN71_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI290,NCBI290.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,182,,13250,,,0.69946656112502,20x,9336,9938,Spinal cord,Amyotrophic lateral sclerosis,CN77_D1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI289,NCBI289.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,161,,13208,,,0.7084330380293,20x,9345,9947,Spinal cord,Amyotrophic lateral sclerosis,CN77_E1,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI288,NCBI288.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,107,,12777,,,0.686158260702079,20x,9328,9929,Spinal cord,Amyotrophic lateral sclerosis,CN77_E2,v1_0_0
Spatiotemporal dynamics of molecular pathology in amyotrophic lateral sclerosis,NCBI287,NCBI287.tif,Spinal cord,Diseased,,Mus musculus,,Spatial Transcriptomics,5-Apr-19,,https://www.science.org/doi/10.1126/science.aav9776?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,                                            ,200.0,100.0,258,,13707,,,0.688496781480154,20x,9343,9945,Spinal cord,Amyotrophic lateral sclerosis,CN78_C1,v1_0_0
