instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction	log_area_um2	circularity	convexity	Grad_GC	Grad_Tfh	Grad_Plasma	Grad_HEV	Grad_Suppressive	Grad_Myeloid_supp	Grad_Cytotoxic
SPA122_0	SPA122	IDC	2	Spatial Transcriptomics	0.000000	0.000000	4.116710	0.000000	0.000000	0.000000	0.000000	1.371731	0.899965	0.000000	1.894937	1.385935	10.936334	0.519339	0.930379							
SPA122_1	SPA122	IDC	1	Spatial Transcriptomics	0.000000	0.000000	6.320702	0.000000	0.000000	0.000000	0.000000	2.175180	0.463077	0.398311	1.871140	2.231389	10.717723	0.467239	0.905786							
SPA122_2	SPA122	IDC	1	Spatial Transcriptomics	0.000000	0.000000	5.195067	1.913958	0.000000	0.000000	0.000000	2.293432	1.109373	0.000000	2.388558	2.153878	11.110222	0.078115	0.499738							
SPA122_3	SPA122	IDC	1	Spatial Transcriptomics	0.000000	0.000000	5.132464	0.000000	0.000000	0.000000	0.000000	2.623261	0.000000	0.842091	2.593452	1.963229	10.881757	0.168056	0.600230							
SPA122_4	SPA122	IDC	1	Spatial Transcriptomics	0.000000	0.000000	4.761697	0.000000	1.560197	0.000000	0.000000	0.000000	0.000000	0.000000	1.580384	0.592279	10.450770	0.600214	0.913197							
SPA122_5	SPA122	IDC	2	Spatial Transcriptomics	0.708414	0.000000	7.165523	0.812807	1.427899	0.000000	0.000000	3.271086	0.640214	0.000000	3.005381	1.093188	10.922678	0.511053	0.850256							
SPA123_0	SPA123	IDC	3	Spatial Transcriptomics	0.000000	0.000000	4.479805	0.584316	0.555767	0.000000	0.000000	1.245792	0.000000	0.000000	2.412078	1.569969	11.349553	0.306002	0.774690	0.000000	0.000000	4.301227	2.440701	2.411335	0.000000	0.000000
SPA123_1	SPA123	IDC	1	Spatial Transcriptomics	0.000000	0.000000	6.378652	3.045561	0.000000	0.000000	0.000000	2.284119	3.026549	0.297517	5.697317	2.149767	11.040310	0.507766	0.863691							
SPA123_2	SPA123	IDC	2	Spatial Transcriptomics	0.000000	0.000000	6.516448	0.800927	0.709974	0.000000	0.640742	3.118215	0.000000	0.000000	4.820470	2.924691	10.655882	0.221653	0.732307							
SPA124_0	SPA124	IDC	2	Spatial Transcriptomics	0.000000	0.000000	4.167388	0.000000	0.673835	0.000000	0.000000	2.423692	0.000000	0.000000	2.733131	1.784705	11.128659	0.473557	0.907847							
SPA125_0	SPA125	IDC	1	Spatial Transcriptomics	0.000000	0.000000	4.219769	1.480968	0.000000	0.000000	0.000000	1.346607	3.231586	0.363409	5.209753	3.308683	10.879084	0.201599	0.657276							
SPA125_1	SPA125	IDC	2	Spatial Transcriptomics	0.000000	1.076015	5.599713	0.000000	0.534310	0.000000	0.603385	1.840380	3.276699	0.825423	5.225989	3.587048	11.811110	0.118111	0.682297							
SPA125_10	SPA125	IDC	7	Spatial Transcriptomics	0.000000	0.774701	4.812191	0.808081	0.142685	0.000000	1.266504	1.431862	2.974097	0.483350	5.243615	3.704081	12.571094			0.000000	0.373017	0.442839	0.839676	0.597092	0.000000	0.802167
SPA125_11	SPA125	IDC	5	Spatial Transcriptomics	0.000000	0.000000	4.480347	0.000000	0.000000	0.231579	0.470463	1.431862	2.974097	0.483350	5.243615	3.704081	12.561370			0.000000	0.000000	-0.759666	0.000000	0.000000	0.502591	-0.868490
SPA125_12	SPA125	IDC	4	Spatial Transcriptomics	0.241957	0.000000	5.199409	0.402639	0.503110	0.256008	0.995930	1.431862	2.974097	0.483350	5.243615	3.704081	12.229071			0.615787	0.000000	-1.188301	1.024728	-0.029303	-0.651715	-0.071855
SPA125_13	SPA125	IDC	1	Spatial Transcriptomics	0.000000	0.000000	2.616580	0.000000	0.000000	0.000000	0.000000	1.838520	3.077790	0.921413	5.427989	3.617379	10.922750	0.168435	0.637284							
SPA125_14	SPA125	IDC	2	Spatial Transcriptomics	0.000000	0.488783	3.674896	0.610979	0.488783	0.000000	0.546836	1.069879	3.244413	0.300411	5.601820	3.657446	11.218246	0.142413	0.548327							
SPA125_15	SPA125	IDC	3	Spatial Transcriptomics	0.383520	0.000000	5.014206	0.000000	0.693077	0.000000	0.647084	1.522828	4.305229	0.342589	5.948711	3.243355	11.814976	0.127143	0.669886	0.916302	0.000000	-1.671582	0.000000	-0.633658	0.000000	-0.705425
SPA125_16	SPA125	IDC	7	Spatial Transcriptomics	0.610695	0.467811	4.623187	0.375300	0.291728	0.152202	1.273747	1.670830	3.308057	0.747618	5.575789	3.346087	12.642445	0.083720	0.589586	0.270504	-0.511744	-0.030740	0.471620	0.291846	0.098184	0.258278
SPA125_17	SPA125	IDC	5	Spatial Transcriptomics	0.000000	0.000000	5.202104	0.566323	0.000000	0.000000	0.929580	1.907136	3.044502	0.283476	5.451906	3.452626	12.901879			0.000000	0.000000	1.059028	-0.468051	0.000000	0.000000	1.352972
SPA125_18	SPA125	IDC	8	Spatial Transcriptomics	0.274337	0.284103	4.586277	0.686026	0.710016	0.133417	0.876731	1.907136	3.044502	0.283476	5.451906	3.452626	13.022978			0.692093	1.227693	-1.885179	0.788059	-2.113569	0.576535	-0.275738
SPA125_19	SPA125	IDC	7	Spatial Transcriptomics	0.000000	0.171382	4.624057	0.394037	0.309679	0.158869	0.671719	1.907136	3.044502	0.283476	5.451906	3.452626	12.477156			0.000000	-0.181138	0.312236	1.512560	-0.565441	-0.542350	0.296033
SPA125_2	SPA125	IDC	11	Spatial Transcriptomics	0.103423	0.406183	5.593353	1.591264	0.912946	0.387453	1.437655	1.647324	3.130772	0.573802	5.447279	3.787793	13.135195			-0.097507	0.508456	-1.516501	-0.791952	-1.403983	0.082697	-0.576236
SPA125_3	SPA125	IDC	16	Spatial Transcriptomics	0.000000	0.281447	4.396488	0.708255	0.336066	0.073910	0.979291	1.647324	3.130772	0.573802	5.447279	3.787793	13.367999			0.000000	-0.151834	0.644753	0.448275	0.656384	0.049519	0.366480
SPA125_4	SPA125	IDC	9	Spatial Transcriptomics	0.122021	0.386009	4.201235	0.313381	0.125368	0.125418	0.761336	1.647324	3.130772	0.573802	5.447279	3.787793	12.833691			-0.109917	0.622283	-1.306660	0.630680	-0.170213	0.221382	-1.187982
SPA125_5	SPA125	IDC	12	Spatial Transcriptomics	0.185421	0.270444	3.924081	0.679264	0.577492	0.091983	0.634817	1.647324	3.130772	0.573802	5.447279	3.787793	12.903971			-0.147393	-0.379984	-0.122300	-0.844891	-0.411839	-0.084042	0.027039
SPA125_6	SPA125	IDC	1	Spatial Transcriptomics	0.000000	1.103750	4.533237	2.932161	0.000000	1.103750	1.103750	1.054151	2.808490	0.541396	5.100958	4.200681	11.413536	0.090586	0.583033							
SPA125_7	SPA125	IDC	8	Spatial Transcriptomics	0.147682	0.290704	4.701989	0.372341	0.285751	0.000000	1.519518	1.431862	2.974097	0.483350	5.243615	3.704081	12.700601			0.747044	-0.244742	-0.150942	1.459149	0.012698	0.000000	0.643864
SPA125_8	SPA125	IDC	37	Spatial Transcriptomics	0.207649	0.301820	4.676684	0.747845	0.428074	0.087201	0.995182	1.431862	2.974097	0.483350	5.243615	3.704081	14.165627			0.182155	-0.246247	0.186394	-0.196703	0.069424	0.000212	-0.222145
SPA125_9	SPA125	IDC	31	Spatial Transcriptomics	0.000000	0.142534	4.539581	0.482993	0.433550	0.072050	0.936643	1.431862	2.974097	0.483350	5.243615	3.704081	14.129376			0.000000	-0.139656	-0.398529	0.132233	0.106410	-0.120809	-0.164307
SPA131_1	SPA131	IDC	3	Spatial Transcriptomics	0.653230	1.511407	6.495323	0.434981	1.207876	0.299455	0.000000	5.855501	4.147459	0.250337	6.097217	4.574197	11.855202	0.225489	0.759728	1.236950	0.294996	-1.080823	-1.671033	-0.117891	0.432632	0.000000
SPA131_2	SPA131	IDC	5	Spatial Transcriptomics	0.696732	1.182887	7.136416	0.482296	1.097060	0.165633	0.165633	5.343063	4.134470	0.429645	6.213377	4.413526	11.860754	0.214000	0.687482	-0.330171	-0.423279	-0.452095	-1.001657	0.011020	-0.406994	-0.406994
SPA131_4	SPA131	IDC	1	Spatial Transcriptomics	0.000000	1.230752	6.299404	0.000000	1.369169	0.000000	0.000000	5.427896	2.791355	0.646958	5.444356	4.029536	11.001316	0.144687	0.669271							
SPA131_5	SPA131	IDC	7	Spatial Transcriptomics	0.337110	0.942898	5.744035	0.594616	0.704059	0.161251	0.150152	4.429860	2.311004	0.310326	5.245098	3.206395	12.016406	0.093668	0.588524	-1.021558	-0.211152	0.865643	-0.809258	0.671706	0.341502	0.335696
SPA131_6	SPA131	IDC	3	Spatial Transcriptomics	0.303365	0.828662	6.116187	0.436527	1.204770	0.000000	0.000000	4.355419	2.854990	0.451180	5.665767	3.953267	11.472624	0.089272	0.576686	0.338164	-0.296556	-0.011093	0.486602	-0.112246	0.000000	0.000000
SPA132_0	SPA132	IDC	4	Spatial Transcriptomics	0.649774	1.178352	5.841163	0.591182	1.466845	0.198555	1.112651	5.037697	3.327132	0.460525	6.011646	3.770377	11.977093	0.199267	0.767199	-0.530268	0.790725	-2.080657	-2.065590	-0.083123	-0.712305	-0.579043
SPA132_1	SPA132	IDC	5	Spatial Transcriptomics	0.669320	1.279005	5.421868	0.257298	0.856561	0.417712	0.455334	4.798458	2.334646	0.746373	5.398834	3.925330	12.068826	0.147217	0.713736	-0.106670	3.149845	-0.646482	-0.822058	0.510102	1.816074	-1.071819
SPA132_2	SPA132	IDC	4	Spatial Transcriptomics	0.762675	1.198788	6.437814	0.989275	1.902205	0.000000	1.323637	4.510733	2.261812	1.634356	5.447504	3.721399	11.363810	0.149108	0.599994	-0.555473	-0.760906	1.034905	0.216185	-1.287732	0.000000	-0.088724
SPA132_3	SPA132	IDC	13	Spatial Transcriptomics	0.666579	1.203089	5.341933	0.896144	1.359184	0.136908	0.482392	4.947351	3.012749	0.821694	5.909616	3.593349	13.767900	0.044095	0.563179	0.083837	0.029115	1.412490	-0.102092	-0.081204	0.055851	-0.842303
SPA133_0	SPA133	IDC	2	Spatial Transcriptomics	0.608106	0.000000	6.292984	0.760132	1.940400	0.000000	0.000000	5.022256	1.940205	0.313872	4.535107	3.921928	10.976825	0.106938	0.568807							
SPA133_1	SPA133	IDC	2	Spatial Transcriptomics	0.455140	1.106190	4.327064	1.246186	1.510341	0.000000	0.523925	5.037088	3.863385	1.196334	6.484452	3.370056	11.919866	0.056432	0.523319							
SPA133_2	SPA133	IDC	3	Spatial Transcriptomics	0.669814	0.625888	6.340553	0.865446	1.771418	0.000000	0.646372	4.635288	2.586601	0.216660	5.658506	3.746412	11.597386	0.183835	0.776098	0.996265	-1.862087	1.701176	-0.438934	1.036400	0.000000	-0.421431
SPA133_3	SPA133	IDC	3	Spatial Transcriptomics	0.329842	0.326989	4.542176	0.408736	1.109129	0.000000	0.000000	3.874623	3.040334	0.406266	5.680541	4.148939	10.946851	0.084609	0.469075	-0.814638	0.300409	-2.459622	0.375511	-0.105902	0.000000	0.000000
SPA133_4	SPA133	IDC	2	Spatial Transcriptomics	0.651989	0.651989	4.448710	0.000000	0.000000	0.000000	0.000000	3.056334	0.827916	0.361100	4.368286	3.270412	11.542290	0.119344	0.591563							
SPA134_0	SPA134	IDC	3	Spatial Transcriptomics	0.677637	1.418511	5.225028	0.898991	1.345558	0.000000	0.000000	3.832904	4.066815	0.461021	5.778939	3.117253	11.690142	0.101268	0.650297	-0.498849	1.375939	0.371854	-1.355708	1.122914	0.000000	0.000000
SPA134_1	SPA134	IDC	4	Spatial Transcriptomics	0.242924	0.906356	4.979609	1.368908	0.795097	0.796957	0.577415	3.820116	2.208016	0.349998	4.936608	3.621119	12.300014	0.071000	0.659710	-0.124664	0.730951	-1.208715	0.204224	1.624948	-2.608440	-1.856405
SPA134_2	SPA134	IDC	1	Spatial Transcriptomics	0.000000	0.000000	4.497338	1.429206	0.000000	1.143365	1.143365	4.479684	2.849522	0.819259	5.165736	2.879247	11.512455	0.072730	0.423199							
SPA135_0	SPA135	IDC	3	Spatial Transcriptomics	0.308813	1.516170	4.185910	0.000000	1.028311	0.000000	0.000000	3.914473	3.425407	0.298864	6.134503	3.730365	11.362719	0.296738	0.845138	-2.403933	1.435670	0.024763	0.000000	-0.138751	0.000000	0.000000
SPA135_1	SPA135	IDC	1	Spatial Transcriptomics	1.888055	1.057087	3.477858	0.000000	0.739211	0.000000	0.000000	4.569356	3.863293	0.000000	6.154768	3.891510	11.201183	0.203783	0.755053							
SPA135_2	SPA135	IDC	1	Spatial Transcriptomics	0.935133	2.307218	4.510953	1.168916	1.870266	0.000000	0.935133	3.051844	3.316906	0.468636	5.438048	3.110151	11.209480	0.232007	0.691074							
SPA135_3	SPA135	IDC	9	Spatial Transcriptomics	0.659728	0.865680	5.771944	0.485281	1.178430	0.271503	0.399066	4.373452	1.833545	0.170409	4.249767	3.591780	12.822088	0.078176	0.592751	0.290458	-0.113030	0.281945	-0.559873	-0.299125	0.738356	0.480021
SPA135_4	SPA135	IDC	18	Spatial Transcriptomics	0.592485	1.002707	4.911942	0.789521	1.154054	0.145882	0.243989	3.256600	1.658954	0.367162	5.094088	3.515295	13.499241	0.110473	0.764813	-0.065667	0.039218	2.821595	-0.502304	-0.311668	0.466847	0.492954
SPA135_5	SPA135	IDC	1	Spatial Transcriptomics	1.068247	1.068247	5.504803	1.335309	2.274644	0.000000	1.068247	4.129774	1.334787	1.081607	3.724497	4.868644	11.248400	0.256949	0.735281							
SPA135_6	SPA135	IDC	4	Spatial Transcriptomics	0.291242	0.595415	5.631320	0.323913	1.166219	1.143588	0.000000	3.977983	2.036234	0.325829	4.280051	3.865337	12.099828	0.077044	0.504760	-1.615406	-1.797542	-3.718497	1.008807	2.606791	0.013845	0.000000
SPA135_8	SPA135	IDC	3	Spatial Transcriptomics	0.812475	0.488667	4.829617	1.106955	0.379022	0.000000	0.000000	4.266004	0.947636	0.967972	4.453210	3.771127	12.499380	0.075356	0.634149	-0.605412	0.542508	-2.166439	-0.548295	0.864848	0.000000	0.000000
SPA136_0	SPA136	IDC	2	Spatial Transcriptomics	1.335075	0.987373	5.400464	1.690823	0.958999	0.000000	0.000000	3.945693	2.938102	0.408648	6.213389	3.206334	11.865475	0.081910	0.605432							
SPA137_0	SPA137	IDC	1	Spatial Transcriptomics	0.780590	0.780590	6.892845	1.146489	1.054798	0.000000	1.561180	4.624334	1.478895	0.523244	6.287393	2.331151	10.663101	0.319969	0.783447							
SPA137_1	SPA137	IDC	4	Spatial Transcriptomics	0.218401	0.223418	5.012791	0.279273	0.535754	0.218401	0.218401	4.801617	2.968954	0.274576	6.360931	3.089591	11.880252	0.168089	0.650475	1.115720	-0.089106	7.772978	-0.111382	-0.213674	1.115720	1.115720
SPA137_4	SPA137	IDC	7	Spatial Transcriptomics	1.211707	0.126469	6.251962	0.312621	1.239802	0.126469	0.264333	3.937440	2.647372	0.237133	6.039647	2.903325	12.900521	0.061865	0.549437	-0.289206	-0.040784	1.494859	0.096974	0.455549	-0.040784	0.819137
SPA138_0	SPA138	IDC	5	Spatial Transcriptomics	0.217631	0.374146	6.734639	0.254977	1.674902	0.370455	0.978096	4.495417	1.431058	0.937415	5.392148	3.366076	12.184425	0.044549	0.459863	0.291011	-0.801421	0.980662	0.461987	1.536871	0.721805	0.337035
SPA138_1	SPA138	IDC	2	Spatial Transcriptomics	0.000000	0.000000	7.078879	1.250147	1.862545	0.000000	0.000000	3.655557	0.943499	1.285819	5.435820	2.940585	11.807481	0.116545	0.640693							
SPA138_2	SPA138	IDC	3	Spatial Transcriptomics	0.322543	0.680021	5.863427	2.119102	1.134402	0.000000	0.668902	4.181404	1.085642	1.053406	4.804601	3.416521	11.257582	0.100917	0.612877	-2.829700	2.963129	-1.660195	2.613527	-0.535650	0.000000	-1.851003
SPA139_0	SPA139	IDC	3	Spatial Transcriptomics	0.295784	1.257219	7.109972	0.532917	1.168879	0.000000	0.722117	4.892360	1.663666	0.759319	5.244661	3.613276	12.015085	0.066259	0.565454	1.338223	-3.746193	-4.285279	-4.637219	-1.406390	0.000000	-2.371552
SPA139_2	SPA139	IDC	2	Spatial Transcriptomics	0.000000	0.000000	6.062170	1.446035	0.590035	0.000000	0.000000	5.260225	1.871493	0.000000	5.307642	3.295728	11.400395	0.077037	0.557242							
SPA140_0	SPA140	IDC	1	Spatial Transcriptomics	0.000000	0.000000	6.454688	1.151943	0.000000	0.000000	0.000000	5.092179	1.462294	2.022171	5.652492	3.696430	11.299126	0.145799	0.701546							
SPA141_0	SPA141	IDC	1	Spatial Transcriptomics	1.248170	0.000000	4.680027	0.000000	1.386605	0.000000	0.000000	3.659287	0.576368	0.000000	4.721536	1.974470	10.639862	0.212844	0.669048							
SPA142_0	SPA142	IDC	3	Spatial Transcriptomics	0.291038	0.646094	7.230116	0.850033	1.806224	0.342973	0.336823	3.853298	1.718119	0.198177	5.629048	2.430288	11.539509	0.081945	0.434790	0.411512	1.125210	-1.848543	-1.150502	-0.917696	-1.174356	0.476250
SPA142_1	SPA142	IDC	1	Spatial Transcriptomics	0.000000	0.000000	6.318001	0.000000	1.152068	0.000000	0.000000	4.064335	1.958843	0.282273	5.164181	1.885625	10.985716	0.243885	0.715295							
SPA142_2	SPA142	IDC	1	Spatial Transcriptomics	2.199665	0.000000	2.740073	0.000000	1.099832	0.000000	0.000000	2.375317	1.233928	0.737687	4.590553	1.605719	11.457085	0.088911	0.477520							
SPA143_0	SPA143	IDC	9	Spatial Transcriptomics	0.539783	0.687695	5.244678	1.459956	0.564919	0.145574	0.401628	2.823099	0.631558	0.450719	3.402655	2.407673	12.899135	0.102910	0.613503	0.383464	0.462525	0.778015	1.245835	0.604101	0.127052	0.376539
SPA144_0	SPA144	IDC	1	Spatial Transcriptomics	0.000000	1.332123	4.998075	0.000000	0.000000	0.000000	1.332123	2.060311	0.291038	0.544907	3.988564	2.488403	11.121260	0.070239	0.380363							
SPA144_1	SPA144	IDC	11	Spatial Transcriptomics	0.955837	1.715502	4.380883	0.604637	0.978796	0.895985	1.773243	3.677081	1.759043	0.330027	5.336659	3.732475	12.966661	0.110328	0.705945	-0.722652	-1.657190	-0.347385	0.606129	-0.475000	-1.276111	-1.649895
SPA144_2	SPA144	IDC	4	Spatial Transcriptomics	0.609991	0.385530	4.895355	1.564764	0.279754	0.267623	0.861695	3.360790	1.781570	0.504345	5.123187	3.580378	12.405870	0.096122	0.702780	0.938293	-2.715285	-0.612537	0.234534	1.122392	-0.249928	2.133531
SPA145_0	SPA145	IDC	2	Spatial Transcriptomics	0.000000	0.654317	5.124668	1.635791	0.654317	0.000000	0.000000	0.951855	0.882691	0.000000	2.846531	1.539890	11.148981	0.060748	0.486673							
SPA145_1	SPA145	IDC	15	Spatial Transcriptomics	0.377238	0.703480	4.564557	1.095289	0.805123	0.467186	0.868372	2.174214	1.700849	0.577118	3.832676	2.436443	13.593994	0.092187	0.641230	-0.030547	0.010267	0.136123	-1.318260	-0.476949	0.330075	0.295732
SPA146_0	SPA146	IDC	15	Spatial Transcriptomics	0.437982	0.726665	2.999528	0.704357	0.564346	0.221495	0.720076	1.959880	1.408486	0.362926	3.881997	2.631478	13.243063	0.104715	0.726071	0.484299	1.169011	-0.097818	-0.068692	0.780289	-0.078841	-0.783345
SPA146_1	SPA146	IDC	10	Spatial Transcriptomics	0.162042	0.288466	2.787961	1.081712	0.279689	0.134023	0.252849	0.912466	0.000000	0.689333	2.089453	1.161463	12.976080	0.180915	0.793533	0.327335	0.593484	-1.707664	-1.710998	1.255137	-0.346418	0.532298
SPA147_0	SPA147	IDC	11	Spatial Transcriptomics	0.218511	0.845341	4.152926	0.378029	0.801382	0.180954	0.744321	3.867185	1.649554	0.709129	4.387475	2.377872	12.981039	0.103704	0.698846	-0.180013	1.173760	-0.766005	-0.302839	-0.263557	0.729586	-0.006198
SPA147_1	SPA147	IDC	5	Spatial Transcriptomics	0.550233	0.555797	4.449697	1.035164	0.497029	0.000000	0.000000	2.100029	0.252350	0.579496	2.695230	1.219248	11.324099	0.061401	0.311837	0.182185	-1.262210	-1.400157	-0.561150	0.234038	0.000000	0.000000
SPA147_2	SPA147	IDC	3	Spatial Transcriptomics	0.886875	0.441945	4.038019	0.000000	0.939985	0.000000	0.890833	3.308611	0.000000	0.000000	3.038016	1.501924	12.175753	0.287020	0.833137	6.012830	3.022204	-3.564533	0.000000	-2.785963	0.000000	-3.064704
SPA147_3	SPA147	IDC	2	Spatial Transcriptomics	0.752079	0.752079	3.981526	0.000000	0.782195	0.000000	0.000000	0.979041	0.000000	0.000000	2.277102	1.013982	11.066841	0.471247	0.892800							
SPA148_1	SPA148	IDC	3	Spatial Transcriptomics	0.487559	0.000000	2.736085	1.175044	0.940020	0.000000	0.000000	2.281340	0.226798	0.576289	2.591884	1.044753	13.191205			1.567745	0.000000	-0.986075	-2.296218	-1.411755	0.000000	0.000000
SPA148_2	SPA148	IDC	18	Spatial Transcriptomics	0.197008	1.505914	3.134964	0.966049	1.183487	0.308201	1.030083	2.281340	0.226798	0.576289	2.591884	1.044753	13.583444			0.318172	-1.779954	-1.024028	-1.738131	-0.953059	-0.446213	-0.349626
SPA148_3	SPA148	IDC	4	Spatial Transcriptomics	0.319800	0.700880	5.491590	0.399750	0.354416	0.000000	0.000000	2.281340	0.226798	0.576289	2.591884	1.044753	11.903622			-0.955355	-2.156440	-4.039687	-1.194194	-1.058764	0.000000	0.000000
SPA1_0	SPA1	IDC	5	Spatial Transcriptomics	0.000000	0.000000	0.000000	0.000000	0.528862	0.000000	0.000000	1.116288	0.315432	0.000000	4.203944	0.630891	11.630842	0.191987	0.701835	0.000000	0.000000	0.000000	0.000000	1.348129	0.000000	0.000000
SPA3_1	SPA3	IDC	3	Spatial Transcriptomics	0.000000	0.000000	0.809249	1.522907	0.000000	0.000000	0.000000	0.868205	0.000000	0.367909	4.095933	1.608223	11.702198	0.165724	0.719005	0.000000	0.000000	4.473816	0.009627	0.000000	0.000000	0.000000
SPA3_2	SPA3	IDC	3	Spatial Transcriptomics	0.000000	0.375917	0.419448	1.051891	0.400293	0.000000	0.000000	0.916778	0.366283	0.366283	4.666802	1.626047	11.588005	0.124065	0.603223	0.000000	2.472103	-4.150573	-2.668900	1.328620	0.000000	0.000000
SPA57_0	SPA57	IDC	2	Spatial Transcriptomics	0.000000	0.000000	2.591642	2.047458	0.554076	0.000000	0.000000	2.138511	1.637624	0.000000	3.981259	3.372466	11.896806	0.086696	0.524789							
SPA57_1	SPA57	IDC	33	Spatial Transcriptomics	0.113116	0.483097	2.335266	0.476248	0.965350	0.207388	0.603747	2.417814	0.609029	0.212941	3.108738	3.459994	14.493189			0.012458	0.168479	-0.786429	-0.234076	-0.534122	-0.085145	0.369303
SPA57_2	SPA57	IDC	40	Spatial Transcriptomics	0.059309	0.242579	2.356302	0.652199	0.730911	0.147042	0.460945	2.417814	0.609029	0.212941	3.108738	3.459994	14.345033			0.100073	-0.256378	0.358718	0.066930	0.028266	-0.036078	-0.228317
SPA57_3	SPA57	IDC	8	Spatial Transcriptomics	0.299420	0.000000	1.385612	1.063923	0.177283	0.000000	0.617914	2.417814	0.609029	0.212941	3.108738	3.459994	13.666000			-2.383243	0.000000	-0.123254	-1.396758	-0.388962	0.000000	-1.731774
SPA57_4	SPA57	IDC	10	Spatial Transcriptomics	0.256967	0.000000	1.765908	0.295469	0.635599	0.137143	0.000000	2.417814	0.609029	0.212941	3.108738	3.459994	13.120900			-0.791306	0.000000	1.569334	1.592344	0.471523	-0.287130	0.000000
SPA57_5	SPA57	IDC	6	Spatial Transcriptomics	0.193683	0.611023	1.003420	0.508677	0.388000	0.000000	0.000000	1.923112	2.620691	0.000000	3.708560	2.896489	12.231151	0.147024	0.683871	-0.500714	-0.058074	0.433590	0.424802	1.276627	0.000000	0.000000
SPA58_0	SPA58	IDC	1	Spatial Transcriptomics	0.000000	0.000000	1.532650	0.000000	0.000000	0.000000	0.000000	3.457654	1.453447	1.125396	2.603064	3.661244	10.989200	0.267625	0.759262							
SPA58_1	SPA58	IDC	29	Spatial Transcriptomics	0.191111	0.485858	1.633335	0.810823	0.519470	0.117614	0.506464	2.466815	1.470940	0.462943	3.255667	3.663625	13.999415			-0.284787	0.048380	-0.105964	0.624465	-0.618945	0.174115	-0.164798
SPA58_2	SPA58	IDC	12	Spatial Transcriptomics	0.382323	0.376552	1.047792	0.584598	0.271084	0.350309	0.367866	2.466815	1.470940	0.462943	3.255667	3.663625	13.148158			-0.163604	0.363515	-0.495813	-0.103456	0.504784	0.197079	-0.382374
SPA58_3	SPA58	IDC	38	Spatial Transcriptomics	0.091977	0.429223	2.167988	0.307927	0.637846	0.157864	0.158107	2.466815	1.470940	0.462943	3.255667	3.663625	14.470146			0.208800	0.319129	-0.044856	-0.106073	0.181843	0.654625	0.425775
SPA58_4	SPA58	IDC	18	Spatial Transcriptomics	0.077113	0.535847	0.893014	0.549267	0.622331	0.000000	0.000000	2.466815	1.470940	0.462943	3.255667	3.663625	13.448261			0.020953	-0.686090	-1.493669	1.749837	0.135931	0.000000	0.000000
SPA58_5	SPA58	IDC	3	Spatial Transcriptomics	0.000000	0.767996	2.233532	1.039016	0.462338	0.389227	0.389227	2.466815	1.470940	0.462943	3.255667	3.663625	13.121757			0.000000	1.791791	-1.554972	-1.669335	0.556581	0.468567	0.468567
SPA58_6	SPA58	IDC	8	Spatial Transcriptomics	0.000000	0.303436	1.664163	0.190679	0.600656	0.000000	0.131867	2.466815	1.470940	0.462943	3.255667	3.663625	12.918083			0.000000	1.526977	1.687935	0.072754	-0.361378	0.000000	0.538695
SPA58_7	SPA58	IDC	24	Spatial Transcriptomics	0.238649	0.434775	2.536307	0.948115	0.934560	0.189365	0.329756	2.466815	1.470940	0.462943	3.255667	3.663625	13.841565			-0.391985	-0.606098	0.224208	-0.049609	-0.188898	-0.162576	-0.371778
SPA58_8	SPA58	IDC	7	Spatial Transcriptomics	0.173166	0.167175	1.958863	0.463704	0.192047	0.000000	0.000000	2.466815	1.470940	0.462943	3.255667	3.663625	12.379324			0.110966	0.025842	0.861660	0.737022	-1.449191	0.000000	0.000000
SPA59_1	SPA59	IDC	2	Spatial Transcriptomics	0.000000	0.000000	0.697884	0.000000	1.188196	0.000000	0.000000	2.240460	0.823517	0.176012	3.188522	3.573044	13.439864									
SPA59_2	SPA59	IDC	12	Spatial Transcriptomics	0.094927	0.191086	1.729760	0.619765	0.406503	0.107560	0.490348	2.240460	0.823517	0.176012	3.188522	3.573044	12.989255			-0.448031	0.589337	-0.349163	-0.153207	-0.583924	0.555833	-0.480923
SPA59_3	SPA59	IDC	15	Spatial Transcriptomics	0.296388	0.317602	1.152217	0.461909	0.378574	0.069541	0.220607	2.240460	0.823517	0.176012	3.188522	3.573044	13.301301			0.226547	0.858671	0.030608	-1.404566	0.031420	-0.417564	0.086322
SPA59_4	SPA59	IDC	14	Spatial Transcriptomics	0.347092	0.365563	1.127275	0.446750	0.265815	0.000000	0.520029	2.240460	0.823517	0.176012	3.188522	3.573044	13.405587			-0.242197	0.304892	0.614807	0.694684	-0.052778	0.000000	-0.287648
SPA59_5	SPA59	IDC	4	Spatial Transcriptomics	0.328314	0.000000	1.473111	1.071482	0.290632	0.269979	0.000000	2.240460	0.823517	0.176012	3.188522	3.573044	12.115234			20.350001	0.000000	26.899584	-35.716515	26.661070	19.140926	0.000000
