instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction
SPA64_3	SPA64	IDC	4	Spatial Transcriptomics	-0.085121	0.193450	-0.291487	-0.194138	-1.059578	-0.420164	-0.634410	-0.954981	1.851346	-0.334239	0.368612	-1.026557
SPA64_4	SPA64	IDC	2	Spatial Transcriptomics	0.419003	-0.552123	-0.038083	-0.791455	-1.059578	-0.420164	-0.634410	-0.620319	0.762955	-0.672897	0.594416	-0.657856
SPA64_5	SPA64	IDC	5	Spatial Transcriptomics	-0.230875	-0.552123	-0.305631	-0.791455	-0.641895	0.140569	-0.634410	-0.961291	1.981956	-0.393203	0.708604	-1.046725
SPA64_6	SPA64	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	0.088700	-0.791455	1.154131	-0.420164	-0.634410	-0.564617	1.323166	-0.006803	0.714973	-0.761342
SPA64_7	SPA64	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.270828	-0.791455	1.136154	-0.420164	-0.634410	-0.016762	2.475468	0.035884	1.034995	-0.720932
SPA64_8	SPA64	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.146790	-0.791455	-0.398896	-0.420164	-0.634410	-0.396162	1.255497	0.535252	0.997568	-0.778620
SPA65_0	SPA65	IDC	2	Spatial Transcriptomics	0.487109	-0.552123	-0.622700	-0.791455	-1.059578	1.122419	-0.634410	-1.030699	2.005907	-0.672897	-0.014300	-1.614715
SPA65_1	SPA65	IDC	4	Spatial Transcriptomics	-0.765246	-0.552123	-0.314627	-0.791455	-1.059578	-0.420164	-0.634410	-1.046300	1.966511	-0.672897	0.580768	-1.332875
SPA65_10	SPA65	IDC	2	Spatial Transcriptomics	0.577669	0.935267	-0.336707	-0.791455	-1.059578	-0.420164	-0.634410	-1.283725	1.605462	-0.672897	0.314577	-1.221278
SPA65_11	SPA65	IDC	7	Spatial Transcriptomics	-0.403339	-0.552123	-0.285813	-0.791455	-0.739256	-0.420164	-0.634410	-1.019875	2.379936	-0.672897	0.906713	-1.001619
SPA65_12	SPA65	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	0.121098	-0.791455	-1.059578	-0.420164	-0.634410	-0.914599	2.611430	-0.672897	0.750766	-0.894195
SPA65_2	SPA65	IDC	3	Spatial Transcriptomics	-0.765246	0.258057	-0.207865	-0.058016	0.324722	-0.420164	-0.634410	-1.154024	2.407816	-0.672897	0.620935	-1.188106
SPA65_3	SPA65	IDC	3	Spatial Transcriptomics	-0.007396	-0.552123	-0.160067	-0.791455	-1.059578	-0.420164	-0.634410	-0.930572	2.382407	-0.672897	0.713910	-1.038552
SPA65_4	SPA65	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.369995	-0.791455	-1.059578	-0.420164	-0.634410	-0.836696	2.499102	-0.672897	0.505092	-1.287410
SPA65_5	SPA65	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.375830	-0.791455	-1.059578	-0.420164	-0.634410	-0.963878	1.270634	-0.672897	0.332995	-1.423582
SPA65_6	SPA65	IDC	2	Spatial Transcriptomics	1.833971	-0.552123	-0.123421	-0.791455	-1.059578	-0.420164	-0.634410	-1.284392	1.798485	-0.672897	0.465168	-1.139115
SPA65_7	SPA65	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.292319	-0.791455	-1.059578	-0.420164	-0.634410	-1.058283	2.148058	-0.672897	0.989902	-1.386421
SPA65_8	SPA65	IDC	3	Spatial Transcriptomics	-0.765246	0.359025	-0.207492	-0.791455	-0.295077	-0.420164	-0.634410	-0.994287	2.417607	-0.672897	1.000420	-1.115030
SPA65_9	SPA65	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.363159	-0.791455	-1.059578	-0.420164	-0.634410	-0.875670	2.549180	0.055775	0.592868	-1.290702
SPA66_0	SPA66	IDC	1	Spatial Transcriptomics	-0.765246	2.265170	-0.921312	1.608745	-1.059578	-0.420164	3.790017	2.602885	-0.576056	-0.672897	1.163214	1.792621
SPA68_0	SPA68	IDC	3	Spatial Transcriptomics	0.172873	0.486922	-0.119845	1.963528	-0.232439	-0.420164	-0.634410	1.306055	-0.637986	-0.672897	0.480771	1.186562
SPA69_0	SPA69	IDC	57	Spatial Transcriptomics	-0.253168	-0.223732	-0.776250	-0.549139	-0.549885	-0.371141	-0.372986	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_1	SPA69	IDC	21	Spatial Transcriptomics	-0.341780	-0.301217	-0.835020	-0.791455	-0.117442	-0.420164	-0.342649	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_10	SPA69	IDC	21	Spatial Transcriptomics	-0.765246	0.047560	-0.801562	-0.596679	-0.181889	-0.163422	0.217015	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_2	SPA69	IDC	8	Spatial Transcriptomics	0.178462	-0.209391	-0.504575	-0.791455	-0.781035	-0.420164	-0.370381	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_3	SPA69	IDC	5	Spatial Transcriptomics	-0.765246	-0.073997	-0.921312	-0.791455	-0.611534	0.635552	-0.209712	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_4	SPA69	IDC	4	Spatial Transcriptomics	-0.119447	-0.552123	-0.688971	-0.791455	-0.467051	1.166289	-0.634410	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_5	SPA69	IDC	25	Spatial Transcriptomics	-0.381135	-0.330867	-0.638857	-0.597597	0.299749	-0.189638	-0.383176	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_6	SPA69	IDC	11	Spatial Transcriptomics	-0.547735	-0.091704	-0.795952	-0.604445	-0.053809	0.108997	-0.262829	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_7	SPA69	IDC	24	Spatial Transcriptomics	-0.287514	-0.033347	-0.619800	-0.692778	-0.336336	-0.181992	-0.131209	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_8	SPA69	IDC	8	Spatial Transcriptomics	-0.765246	0.116513	-0.864569	-0.791455	-0.208852	-0.048021	-0.634410	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA69_9	SPA69	IDC	10	Spatial Transcriptomics	-0.117977	-0.552123	-0.623647	-0.791455	-0.004041	-0.420164	-0.248048	-0.454268	-0.593572	0.122109	1.084381	-0.052561
SPA70_0	SPA70	IDC	2	Spatial Transcriptomics	-0.765246	2.045865	-0.921312	-0.791455	0.170940	-0.420164	-0.634410	-0.214254	-0.817719	0.085117	0.987492	0.047310
SPA70_10	SPA70	IDC	15	Spatial Transcriptomics	-0.045327	-0.238555	-0.783421	0.100946	-0.161911	-0.244014	-0.000748	-0.045024	-1.003710	1.366095	0.949856	0.265343
SPA70_2	SPA70	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	0.099350	-0.420164	1.617283	0.134607	-0.284023	-0.672897	0.854155	0.588921
SPA70_3	SPA70	IDC	35	Spatial Transcriptomics	-0.374971	-0.486217	-0.736058	-0.668092	-0.026465	-0.173301	-0.290575	-0.328157	-0.692418	-0.672897	0.969800	0.078944
SPA70_4	SPA70	IDC	42	Spatial Transcriptomics	-0.078046	0.116531	-0.619956	-0.533176	-0.057610	-0.348335	-0.156881	-0.328157	-0.692418	-0.672897	0.969800	0.078944
SPA70_5	SPA70	IDC	13	Spatial Transcriptomics	-0.386556	-0.338890	-0.545094	-0.625391	0.010551	-0.211794	-0.310295	-0.328157	-0.692418	-0.672897	0.969800	0.078944
SPA70_6	SPA70	IDC	13	Spatial Transcriptomics	-0.228686	-0.349004	-0.814951	-0.413827	-0.543969	-0.420164	-0.004732	-0.328157	-0.692418	-0.672897	0.969800	0.078944
SPA70_7	SPA70	IDC	10	Spatial Transcriptomics	-0.518385	-0.296332	-0.783825	-0.569352	-0.629314	-0.420164	-0.634410	-0.328157	-0.692418	-0.672897	0.969800	0.078944
SPA70_8	SPA70	IDC	8	Spatial Transcriptomics	-0.765246	0.575879	-0.725286	0.065752	0.128141	0.376063	-0.366699	-0.328157	-0.692418	-0.672897	0.969800	0.078944
SPA70_9	SPA70	IDC	3	Spatial Transcriptomics	0.141671	0.440127	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	-0.328157	-0.692418	-0.672897	0.969800	0.078944
SPA71_0	SPA71	IDC	25	Spatial Transcriptomics	-0.476243	-0.248128	-0.583974	-0.527448	0.155586	-0.105162	0.003348	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_1	SPA71	IDC	19	Spatial Transcriptomics	-0.275370	-0.170436	-0.721260	-0.219315	-0.498434	0.004552	-0.017729	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_10	SPA71	IDC	7	Spatial Transcriptomics	-0.765246	-0.552123	-0.574401	-0.484591	-1.059578	-0.420164	-0.634410	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_11	SPA71	IDC	19	Spatial Transcriptomics	-0.166605	-0.029270	-0.734531	-0.791455	-0.730725	-0.420164	-0.084829	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_12	SPA71	IDC	15	Spatial Transcriptomics	-0.621766	-0.206794	-0.682610	-0.791455	-0.110005	-0.027971	0.060470	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_13	SPA71	IDC	8	Spatial Transcriptomics	-0.269015	0.616572	-0.485956	-0.273964	0.817173	-0.420164	-0.124822	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_2	SPA71	IDC	5	Spatial Transcriptomics	-0.765246	-0.552123	-0.726818	-0.356425	-0.636578	-0.420164	-0.233451	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_3	SPA71	IDC	6	Spatial Transcriptomics	-0.372574	0.645938	-0.477609	-0.439784	0.630453	0.544055	-0.246312	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_4	SPA71	IDC	6	Spatial Transcriptomics	-0.273769	-0.142038	-0.613183	-0.407094	-0.700176	-0.420164	-0.255892	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_5	SPA71	IDC	13	Spatial Transcriptomics	-0.379737	0.263688	-0.685575	-0.791455	-0.367977	0.489887	-0.634410	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_6	SPA71	IDC	21	Spatial Transcriptomics	-0.209064	-0.090405	-0.542025	-0.791455	0.353170	-0.198458	-0.370683	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_7	SPA71	IDC	34	Spatial Transcriptomics	-0.180691	-0.166550	-0.790645	-0.729619	-0.292681	-0.248669	-0.495644	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_8	SPA71	IDC	16	Spatial Transcriptomics	-0.496308	-0.397677	-0.672721	-0.541602	0.063428	-0.021995	-0.490020	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA71_9	SPA71	IDC	15	Spatial Transcriptomics	-0.309430	-0.552123	-0.795144	-0.791455	-0.335366	-0.228646	-0.634410	-0.609359	-0.681525	-0.234599	0.975897	-0.378291
SPA72_0	SPA72	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.757420	-0.791455	-1.059578	-0.420164	0.186753	-1.255244	2.220460	0.306718	0.806913	-0.797195
SPA72_1	SPA72	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	0.017571	-0.420164	0.618873	0.088329	1.045978	0.783162	0.855970	-0.436186
SPA72_2	SPA72	IDC	7	Spatial Transcriptomics	0.500761	-0.112298	-0.704043	-0.416747	-1.059578	-0.420164	-0.634410	-0.907566	0.517843	-0.672897	0.672707	-0.872180
SPA72_3	SPA72	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.382262	-0.791455	-1.059578	-0.420164	-0.634410	-0.730104	1.567891	-0.672897	0.735094	-0.985039
SPA72_4	SPA72	IDC	2	Spatial Transcriptomics	2.210406	-0.552123	-0.657743	-0.791455	0.228015	-0.420164	-0.634410	-1.064454	0.556440	-0.672897	0.695275	-1.090907
SPA72_5	SPA72	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.436458	-0.791455	-1.059578	-0.420164	-0.634410	0.287270	0.505690	-0.672897	0.803247	-0.717175
SPA73_0	SPA73	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	0.466899	-0.492901	0.628377	0.529946	-0.347831
SPA73_1	SPA73	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.636304	0.371264	0.087393	-0.420164	-0.634410	0.204843	2.085918	0.139689	0.916598	-0.603346
SPA73_2	SPA73	IDC	6	Spatial Transcriptomics	1.012868	-0.552123	-0.655093	-0.791455	-0.667737	-0.420164	-0.634410	0.113897	1.739406	-0.672897	0.765587	-0.589489
SPA73_3	SPA73	IDC	4	Spatial Transcriptomics	1.267600	-0.552123	-0.680104	-0.212816	-1.059578	-0.420164	-0.634410	-0.279755	1.855067	-0.672897	0.832230	-0.897422
SPA74_1	SPA74	IDC	6	Spatial Transcriptomics	-0.303100	0.426452	-0.673499	-0.381786	0.130632	-0.420164	-0.634410	0.159360	1.425075	-0.672897	0.810545	-0.834827
SPA74_10	SPA74	IDC	8	Spatial Transcriptomics	-0.765246	-0.552123	-0.796201	-0.467525	-0.427760	-0.420164	-0.634410	-0.537595	1.013436	-0.362889	0.806612	-0.922566
SPA74_2	SPA74	IDC	7	Spatial Transcriptomics	-0.340361	-0.552123	-0.707062	-0.435135	0.408463	-0.420164	-0.634410	0.179430	1.140970	-0.252055	0.863222	-0.712130
SPA74_3	SPA74	IDC	1	Spatial Transcriptomics	2.152231	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	-0.148404	1.016909	-0.672897	0.700453	-0.708464
SPA74_4	SPA74	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	1.552296	-0.420164	-0.634410	0.044550	0.961801	-0.672897	0.904133	-1.098399
SPA74_5	SPA74	IDC	2	Spatial Transcriptomics	0.648807	-0.552123	-0.921312	-0.791455	1.482003	-0.420164	-0.634410	-0.814713	0.512528	0.119347	0.797822	-1.213058
SPA74_8	SPA74	IDC	10	Spatial Transcriptomics	-0.494991	-0.552123	-0.763282	-0.536809	0.473188	-0.420164	-0.399368	-0.537595	1.013436	-0.362889	0.806612	-0.922566
SPA74_9	SPA74	IDC	5	Spatial Transcriptomics	0.304783	-0.552123	-0.695420	-0.286611	-0.541685	-0.420164	-0.634410	-0.537595	1.013436	-0.362889	0.806612	-0.922566
SPA78_0	SPA78	IDC	8	Spatial Transcriptomics	-0.765246	-0.552123	-0.857086	0.743522	1.288808	-0.420164	-0.047084	1.101143	-0.686948	-0.672897	0.160143	0.703777
SPA78_1	SPA78	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	2.000705	1.345670	-0.420164	-0.634410	1.467099	-0.240089	-0.672897	0.014931	0.049179
SPA78_2	SPA78	IDC	1	Spatial Transcriptomics	1.469482	-0.552123	0.271831	1.634444	1.608797	-0.420164	-0.634410	1.168640	-0.632155	-0.672897	0.339775	0.131576
SPA79_0	SPA79	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	1.503418	1.481013	-0.420164	-0.634410	1.178808	-0.202834	-0.672897	0.310653	0.422759
SPA79_1	SPA79	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.345222	0.655737	0.433911	-0.420164	0.699435	1.745834	-0.849392	-0.672897	0.291660	0.202342
SPA79_2	SPA79	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	2.349808	-0.021494	-0.672897	0.245914	-0.069915
SPA80_0	SPA80	IDC	7	Spatial Transcriptomics	-0.765246	-0.552123	-0.845764	1.196354	0.588515	1.201565	-0.634410	1.565188	-0.609679	-0.672897	0.091710	-0.104172
SPA80_1	SPA80	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	0.507642	0.203590	-0.420164	-0.634410	1.241702	-0.432050	-0.672897	0.115924	-0.038101
SPA81_1	SPA81	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.600446	-0.791455	-1.059578	-0.420164	-0.634410	0.029261	-0.982828	-0.672897	0.065887	-1.149957
SPA81_10	SPA81	IDC	7	Spatial Transcriptomics	0.078424	-0.552123	-0.746909	-0.375912	0.522158	-0.420164	-0.634410	-0.062206	-0.866184	-0.672897	-0.124154	-1.008312
SPA81_11	SPA81	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.756066	-0.791455	0.616258	-0.420164	-0.634410	-0.062206	-0.866184	-0.672897	-0.124154	-1.008312
SPA81_12	SPA81	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	0.322458	-0.853551	-1.184232	-0.672897	-0.040040	-1.549873
SPA81_14	SPA81	IDC	6	Spatial Transcriptomics	0.229538	0.008266	-0.712072	-0.791455	-0.121414	-0.420164	-0.634410	-0.477826	-1.041578	-0.672897	-0.022228	-0.717491
SPA81_16	SPA81	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	1.841916	-1.059578	-0.420164	-0.634410	-0.249958	-1.184232	-0.672897	0.083724	-0.977267
SPA81_17	SPA81	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.395419	-0.791455	-1.059578	-0.420164	-0.634410	-0.203621	-0.940195	-0.672897	0.310730	-0.603851
SPA81_18	SPA81	IDC	12	Spatial Transcriptomics	-0.101032	-0.274775	-0.459743	1.470523	-0.403480	-0.420164	-0.005633	0.089830	-1.109959	-0.672897	-0.084590	-0.700835
SPA81_19	SPA81	IDC	5	Spatial Transcriptomics	-0.765246	-0.552123	-0.687324	-0.791455	-0.500211	-0.420164	-0.634410	0.089830	-1.109959	-0.672897	-0.084590	-0.700835
SPA81_2	SPA81	IDC	3	Spatial Transcriptomics	-0.765246	1.848185	-0.721940	0.196350	-1.059578	-0.420164	-0.634410	0.420177	-1.184232	0.424983	-0.243132	-0.381982
SPA81_20	SPA81	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.328138	-0.791455	1.838206	-0.420164	-0.634410	0.089830	-1.109959	-0.672897	-0.084590	-0.700835
SPA81_21	SPA81	IDC	4	Spatial Transcriptomics	0.789719	-0.552123	-0.629269	-0.791455	-1.059578	-0.420164	-0.634410	0.089830	-1.109959	-0.672897	-0.084590	-0.700835
SPA81_22	SPA81	IDC	1	Spatial Transcriptomics	2.300553	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	0.905728	-0.899521	-0.672897	-0.069872	-1.050865
SPA81_3	SPA81	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.371161	-0.791455	-1.059578	-0.420164	-0.634410	-0.405296	-0.483490	-0.672897	-0.159213	-1.310716
SPA81_4	SPA81	IDC	4	Spatial Transcriptomics	-0.765246	-0.552123	-0.647052	-0.791455	-0.390591	-0.420164	-0.634410	-0.382388	-1.028232	-0.672897	-0.384485	-0.806117
SPA81_5	SPA81	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	1.008661	-0.933446	-0.672897	-0.056154	-1.179881
SPA81_6	SPA81	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	1.801744	-0.420164	-0.634410	0.149308	-1.184232	-0.672897	-0.170988	-0.870215
SPA81_7	SPA81	IDC	13	Spatial Transcriptomics	-0.534414	-0.552123	-0.700971	-0.584970	-0.180260	-0.420164	-0.634410	-0.025829	-0.853774	-0.672897	-0.118994	-1.168965
SPA81_8	SPA81	IDC	8	Spatial Transcriptomics	0.304389	-0.552123	-0.859084	-0.408710	-0.156399	-0.420164	-0.634410	-0.062206	-0.866184	-0.672897	-0.124154	-1.008312
SPA81_9	SPA81	IDC	8	Spatial Transcriptomics	0.003722	-0.552123	-0.549553	-0.791455	-0.301963	-0.420164	-0.634410	-0.062206	-0.866184	-0.672897	-0.124154	-1.008312
SPA82_0	SPA82	IDC	3	Spatial Transcriptomics	0.174991	-0.552123	-0.548478	-0.791455	0.706128	0.737968	-0.634410	-0.267765	-1.184232	-0.672897	-0.211948	-0.642187
SPA82_1	SPA82	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	0.531834	-1.059578	-0.420164	0.926647	0.170903	-0.981196	-0.672897	0.176104	-0.656499
SPA82_10	SPA82	IDC	6	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.345782	0.798569	-0.420164	-0.175192	-0.304828	-0.980846	-0.672897	0.067075	-0.896739
SPA82_11	SPA82	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	-0.201828	-0.022195	-0.672897	-0.104552	-0.741498
SPA82_12	SPA82	IDC	1	Spatial Transcriptomics	1.897949	-0.552123	0.142466	-0.791455	1.383932	-0.420164	-0.634410	0.137373	-0.879833	-0.672897	0.030285	-0.850792
SPA82_13	SPA82	IDC	21	Spatial Transcriptomics	-0.484745	-0.552123	-0.706350	-0.392163	-0.106661	-0.420164	-0.634410	0.167760	-0.809994	-0.358107	0.039195	-0.760114
SPA82_14	SPA82	IDC	3	Spatial Transcriptomics	0.162576	-0.552123	-0.728259	-0.791455	-0.104966	-0.420164	-0.634410	0.336960	-0.606043	-0.672897	-0.237436	-0.913712
SPA82_15	SPA82	IDC	3	Spatial Transcriptomics	-0.765246	-0.552123	-0.564490	-0.791455	-0.185491	-0.420164	-0.634410	-0.730891	-0.688899	0.289988	0.128954	-1.098545
SPA82_16	SPA82	IDC	11	Spatial Transcriptomics	-0.089301	-0.552123	-0.585949	2.286105	0.497567	-0.174042	-0.634410	0.092850	-0.819602	0.436169	0.289407	-0.625385
SPA82_17	SPA82	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	-0.358519	-0.582757	0.455234	0.011094	-0.920109
SPA82_2	SPA82	IDC	3	Spatial Transcriptomics	1.219365	-0.552123	-0.548575	0.188680	0.925192	-0.420164	0.188245	0.202163	-0.960228	-0.672897	-0.367306	-1.359623
SPA82_3	SPA82	IDC	10	Spatial Transcriptomics	-0.225669	-0.265938	-0.765188	-0.291266	-0.310158	-0.420164	-0.401395	0.672641	-0.728207	-0.672897	0.164231	-0.708693
SPA82_4	SPA82	IDC	4	Spatial Transcriptomics	-0.765246	-0.552123	-0.431360	-0.018784	-0.213761	-0.420164	-0.634410	0.030309	-0.984067	-0.672897	-0.471618	-1.063072
SPA82_5	SPA82	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.640854	-0.791455	-1.059578	-0.420164	-0.634410	-0.636753	-0.782070	-0.672897	-0.053464	-0.919692
SPA82_6	SPA82	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	0.011351	0.680240	0.526592	-0.420164	-0.634410	0.792319	-0.408162	-0.672897	-0.372411	-0.807592
SPA82_7	SPA82	IDC	15	Spatial Transcriptomics	-0.546326	-0.552123	-0.800130	-0.592478	-0.277592	-0.420164	-0.634410	0.026230	-1.029555	-0.672897	-0.210673	-1.042306
SPA82_8	SPA82	IDC	2	Spatial Transcriptomics	0.496351	-0.552123	-0.607526	0.398997	1.255477	-0.420164	0.462806	-0.047050	-0.630008	-0.672897	-0.005583	-0.877637
SPA82_9	SPA82	IDC	5	Spatial Transcriptomics	-0.213046	-0.552123	-0.604266	0.274280	1.570529	-0.420164	-0.634410	1.768915	-0.356512	-0.672897	0.182809	-0.899412
SPA83_0	SPA83	IDC	9	Spatial Transcriptomics	-0.112265	-0.552123	-0.862162	-0.472480	0.190026	-0.420164	-0.634410	0.089422	-0.669792	-0.672897	-0.239009	-0.849790
SPA83_1	SPA83	IDC	4	Spatial Transcriptomics	-0.765246	-0.552123	-0.636104	0.060228	-0.439953	-0.420164	-0.634410	0.646413	-0.568029	-0.672897	-0.120067	-0.643576
SPA83_10	SPA83	IDC	20	Spatial Transcriptomics	-0.765246	-0.552123	-0.506588	-0.486203	-0.340239	-0.237174	-0.516643	0.339734	-0.978593	-0.672897	-0.219866	-0.771586
SPA83_11	SPA83	IDC	1	Spatial Transcriptomics	1.625705	-0.552123	-0.921312	-0.791455	-1.059578	2.524879	-0.634410	0.599497	-0.951628	-0.672897	-0.281604	-0.230501
SPA83_12	SPA83	IDC	17	Spatial Transcriptomics	-0.120073	-0.552123	-0.634585	1.415284	0.202729	-0.225603	-0.507222	0.437095	-1.087387	-0.672897	0.023378	-0.545448
SPA83_13	SPA83	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	0.630947	0.375014	-0.420164	-0.634410	0.205007	-0.878571	-0.672897	0.090617	-0.349827
SPA83_2	SPA83	IDC	1	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	0.601654	-0.913900	-0.672897	-0.307349	-1.219593
SPA83_3	SPA83	IDC	2	Spatial Transcriptomics	0.798470	-0.552123	-0.627625	0.817893	0.505260	-0.420164	-0.634410	-0.498749	-0.816640	-0.672897	-0.198258	-0.829474
SPA83_5	SPA83	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.921312	-0.791455	0.428381	-0.420164	-0.634410	-0.107766	-0.557076	-0.672897	-0.173324	-0.846295
SPA83_6	SPA83	IDC	2	Spatial Transcriptomics	-0.765246	-0.552123	-0.624254	-0.791455	-1.059578	-0.420164	-0.634410	-0.140759	-1.184232	-0.672897	-0.181338	-0.997967
SPA83_7	SPA83	IDC	6	Spatial Transcriptomics	-0.765246	-0.552123	-0.718486	-0.791455	-0.008643	0.227061	-0.201188	-0.774534	-1.184232	-0.672897	-0.324757	-0.750774
SPA83_8	SPA83	IDC	6	Spatial Transcriptomics	-0.288911	-0.552123	-0.463136	-0.791455	-0.130407	-0.420164	-0.634410	-0.265273	-0.512491	-0.672897	-0.156001	-0.913722
SPA83_9	SPA83	IDC	7	Spatial Transcriptomics	0.831951	-0.552123	-0.636518	-0.791455	0.004087	0.096000	-0.634410	-0.290292	-1.184232	-0.672897	-0.052277	-0.869396
SPA84_0	SPA84	IDC	3	Spatial Transcriptomics	2.853698	-0.552123	-0.921312	0.095343	2.527814	-0.420164	-0.634410	0.719171	-0.223394	-0.672897	0.110320	0.402785
SPA84_1	SPA84	IDC	1	Spatial Transcriptomics	-0.765246	2.394847	-0.921312	-0.791455	-1.059578	-0.420164	-0.634410	-0.207028	-0.465696	-0.672897	0.513713	-0.150529
SPA84_2	SPA84	IDC	13	Spatial Transcriptomics	0.336486	-0.103442	-0.765433	-0.013501	-0.293683	-0.420164	-0.457702	0.211466	-0.391061	-0.672897	0.377967	-0.149110
SPA84_3	SPA84	IDC	12	Spatial Transcriptomics	-0.284221	-0.254868	-0.921312	-0.791455	-0.622737	-0.420164	-0.400998	0.211466	-0.391061	-0.672897	0.377967	-0.149110
SPA84_5	SPA84	IDC	24	Spatial Transcriptomics	0.261422	-0.552123	-0.764129	-0.234778	0.343889	-0.272167	-0.526824	0.865096	-0.377302	-0.331788	0.238840	0.005895
SPA84_6	SPA84	IDC	13	Spatial Transcriptomics	-0.112832	0.302568	-0.808313	-0.426414	0.371253	-0.160281	-0.288022	0.865096	-0.377302	-0.331788	0.238840	0.005895
