instance_id	sample_id	oncotree_code	n_spots_in_tls	st_technology	GC_score	Tfh_score	Plasma_score	HEV_score	Suppressive	Myeloid_supp	Cytotoxic	Neighbor_TGFB1	Neighbor_VEGFA	Neighbor_CD8A	Neighbor_tumor_fraction	Neighbor_myeloid_fraction	log_area_um2	circularity	convexity	Grad_GC	Grad_Tfh	Grad_Plasma	Grad_HEV	Grad_Suppressive	Grad_Myeloid_supp	Grad_Cytotoxic
SPA114_6	SPA114	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	-0.337420	2.275410	1.301578	-0.373392	-0.758409	-0.259904	-0.661864	-0.795974	0.318952	0.498039	-1.308555	2.595472	2.044091	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA115_0	SPA115	IDC	2	Spatial Transcriptomics	0.846824	-0.584705	-0.609274	-0.768239	-1.160748	-0.373392	0.566707	0.697268	1.132805	0.249583	0.913780	-0.260394	-1.059677	-0.603690	-1.609056	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA115_1	SPA115	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	-0.417486	-0.768239	-1.160748	-0.373392	0.672749	-0.109032	1.067841	-0.795974	1.167786	-0.073038	-0.863172	-0.562143	-1.197072	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA115_2	SPA115	IDC	28	Spatial Transcriptomics	0.002551	-0.229485	-0.521130	-0.317836	0.439389	-0.373392	-0.651715	0.105638	0.286528	-0.795974	0.966353	0.110766	1.540618	-0.253139	-0.170496	0.394316	0.675624	0.134710	-0.128743	0.721828	-0.065106	0.018269
SPA115_3	SPA115	IDC	4	Spatial Transcriptomics	-0.682306	0.078565	-0.452088	-0.103598	1.203973	-0.373392	0.072482	0.105638	0.286528	-0.795974	0.966353	0.110766	-0.374507	-0.253139	-0.170496	0.000499	1.228208	-1.169774	-0.390967	-0.289000	-0.065106	-0.524640
SPA115_4	SPA115	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	-0.486594	1.524291	-1.160748	-0.373392	-0.758409	0.105638	0.286528	-0.795974	0.966353	0.110766	-0.624596	-0.253139	-0.170496	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA115_5	SPA115	IDC	2	Spatial Transcriptomics	0.662703	-0.584705	-0.455794	-0.768239	2.007849	-0.373392	-0.758409	0.105638	0.286528	-0.795974	0.966353	0.110766	-0.539466	-0.253139	-0.170496	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA116_0	SPA116	IDC	22	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.768239	-1.160748	-0.373392	-0.758409	-1.540839	-0.742101	-0.795974	-0.933627	-1.391595	1.274462	-0.253139	-0.170496	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA116_1	SPA116	IDC	7	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.302599	-0.746813	0.488889	-0.758409	-1.540839	-0.742101	-0.795974	-0.933627	-1.391595	0.654608	-0.253139	-0.170496	0.000499	-0.011152	0.016730	-0.606005	-0.093258	-1.530248	-0.023326
SPA116_2	SPA116	IDC	6	Spatial Transcriptomics	0.038377	-0.584705	-0.941898	-0.129871	-0.144033	-0.373392	-0.758409	-1.540839	-0.742101	-0.795974	-0.933627	-1.391595	-0.066791	-0.253139	-0.170496	2.203408	-0.011152	0.016730	-0.469545	-0.935325	-0.065106	-0.023326
SPA116_3	SPA116	IDC	4	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	0.146092	-1.160748	-0.373392	-0.758409	-1.540839	-0.742101	-0.795974	-0.933627	-1.391595	-0.072048	-0.253139	-0.170496	0.000499	-0.011152	0.016730	-3.081450	-0.082341	-0.065106	-0.023326
SPA117_0	SPA117	IDC	12	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.768239	-0.651032	-0.373392	-0.758409	-1.412048	-0.821718	-0.795974	-1.199126	-1.513717	0.896026	-0.960150	-1.549491	0.000499	-0.011152	0.016730	0.047489	0.430107	-0.065106	-0.023326
SPA117_2	SPA117	IDC	3	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.768239	-1.160748	1.614708	-0.758409	-1.071065	-0.838838	-0.795974	-1.532893	-1.495806	-1.265729	-0.476634	-0.649478	0.000499	-0.011152	0.016730	0.047489	-0.082341	-3.630751	-0.023326
SPA117_3	SPA117	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	2.820307	-1.160748	-0.373392	-0.758409	-1.470465	-0.272198	0.547080	-1.025210	-1.368121	-0.797331	-0.647015	-1.164049	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA118_0	SPA118	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.768239	-1.160748	-0.373392	-0.758409	0.749428	-0.616141	-0.795974	1.218051	-0.860461	-0.845863	2.577239	1.920016	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA118_3	SPA118	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	-0.941898	-0.768239	-1.160748	-0.373392	-0.758409	0.009546	0.181740	-0.795974	0.915788	-1.196791	0.759318	-0.253139	-0.170496	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA119_0	SPA119	IDC	1	Spatial Transcriptomics	-0.682306	2.174385	1.886859	4.639495	-1.160748	-0.373392	-0.758409	-0.480502	-0.912089	0.328609	-0.676842	0.350615	0.246445	-0.481695	-0.645594	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA119_1	SPA119	IDC	17	Spatial Transcriptomics	0.111361	0.818200	2.056021	0.651377	0.311345	-0.373392	0.824940	0.249721	-0.435966	1.452495	-0.805784	0.476754	0.948719	-0.820609	-0.050207	-0.159057	-1.180054	0.220781	-1.191206	0.611035	-0.065106	-0.574257
SPA119_2	SPA119	IDC	8	Spatial Transcriptomics	-0.682306	-0.584705	2.692738	0.320341	-0.761496	-0.373392	-0.758409	-0.629858	-1.160627	-0.795974	-1.776729	-0.548724	0.360549	1.577750	2.655113	0.000499	-0.011152	-0.068210	-0.302875	-2.456955	-0.065106	-0.023326
SPA119_3	SPA119	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	2.475517	-0.768239	2.030895	-0.373392	-0.758409	-1.507409	-0.293628	-0.795974	-1.855128	-0.477070	-1.283027	-0.032735	0.532199	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA119_4	SPA119	IDC	21	Spatial Transcriptomics	-0.682306	-0.440093	2.232590	0.022546	-0.477438	-0.373392	-0.389747	-0.596194	-0.580272	-0.261874	-1.067313	-0.498105	1.404460	0.836536	2.270606	0.000499	0.240765	0.735470	-1.371904	-0.810256	-0.065106	-0.493515
SPA119_5	SPA119	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	3.133718	0.660332	-1.160748	-0.373392	-0.758409	-1.808011	-1.160627	-0.795974	-1.756942	-0.636714	-0.895265	3.436237	2.651898	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA119_6	SPA119	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	3.180090	2.421440	-1.160748	-0.373392	-0.758409	-1.808011	-1.160627	-0.795974	-1.429924	-0.176282	-1.514677	3.309848	2.296863	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA119_7	SPA119	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	2.363335	-0.768239	-1.160748	-0.373392	-0.758409	-1.319754	-1.160627	-0.795974	-2.054221	-1.051117	-1.813284	3.755332	2.676660	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA120_1	SPA120	IDC	3	Spatial Transcriptomics	-0.682306	-0.584705	2.084537	2.030737	-0.385931	-0.373392	0.281301	0.825756	0.193687	-0.795974	-0.797265	1.147982	-0.436876	-0.661521	-0.107008	0.000499	-0.011152	-2.581087	2.747687	2.764918	-0.065106	2.611149
SPA120_2	SPA120	IDC	26	Spatial Transcriptomics	0.794205	0.119836	2.250268	1.486520	1.141091	0.143087	1.736870	0.846705	-0.328914	-0.135580	-0.202374	0.940184	1.517399	-0.253139	-0.170496	-0.698540	0.206582	-0.367886	-1.621134	-0.197439	-1.327491	0.285648
SPA120_3	SPA120	IDC	5	Spatial Transcriptomics	0.123006	-0.584705	2.335674	1.750818	-1.160748	-0.373392	-0.758409	0.846705	-0.328914	-0.135580	-0.202374	0.940184	0.033690	-0.253139	-0.170496	2.347188	-0.011152	3.290956	2.747687	-0.082341	-0.065106	-0.023326
SPA120_5	SPA120	IDC	4	Spatial Transcriptomics	-0.682306	-0.584705	2.011133	-0.768239	-1.160748	-0.373392	0.177026	-0.625378	-1.160627	-0.795974	-1.153321	-0.074335	-0.593161	0.435457	0.086760	0.000499	-0.011152	0.127286	0.047489	-0.082341	-0.065106	1.163012
SPA120_6	SPA120	IDC	6	Spatial Transcriptomics	0.031273	-0.584705	2.883301	0.745077	0.206178	0.483564	-0.206157	-0.612924	-0.999385	-0.795974	-1.420569	-0.554845	0.411558	3.882237	2.974451	2.054919	-0.011152	-0.222350	-2.967794	-2.456955	-3.630751	1.451737
SPA120_7	SPA120	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	3.089287	0.647197	0.056914	-0.373392	2.317697	-0.677696	-0.314949	0.314095	-1.252607	-0.404614	-0.885965	4.896605	2.926245	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA120_8	SPA120	IDC	22	Spatial Transcriptomics	-0.682306	-0.329624	2.260243	0.006421	-0.177746	0.042381	0.745328	-0.029981	-0.598605	-0.795974	-0.775246	0.031517	1.263408	-0.566537	1.358379	0.000499	0.923480	-0.228246	-0.626170	-0.801918	0.790490	0.315595
SPA120_9	SPA120	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.768111	-0.768239	-1.160748	-0.373392	-0.758409	0.529472	-1.160627	-0.795974	-1.751965	-0.585071	-0.871639	-0.049100	1.001308	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA121_0	SPA121	IDC	5	Spatial Transcriptomics	0.020768	-0.584705	2.453723	1.634156	-0.662902	-0.373392	2.463580	0.680490	-0.420817	-0.795974	-0.467285	0.430187	-0.038664	-0.602114	0.675421	0.417084	-0.011152	-1.702299	-3.081450	2.504318	-0.065106	1.553870
SPA121_1	SPA121	IDC	21	Spatial Transcriptomics	-0.392778	-0.357214	2.402495	1.628496	0.207244	-0.162071	1.053771	0.283644	-0.821467	-0.244148	-0.536271	0.517503	1.387127	-0.253139	-0.170496	-0.335806	-0.449322	-1.468661	-2.300557	-0.413651	-0.727280	-2.785100
SPA121_2	SPA121	IDC	9	Spatial Transcriptomics	0.567187	-0.258621	2.400007	1.193807	-0.530115	0.269350	0.699116	0.283644	-0.821467	-0.244148	-0.536271	0.517503	0.686014	-0.253139	-0.170496	0.123991	0.676035	0.253430	2.747687	-0.087181	0.546636	2.067456
SPA121_3	SPA121	IDC	4	Spatial Transcriptomics	1.153961	0.833055	2.505550	0.621145	1.639327	-0.373392	3.308676	0.283644	-0.821467	-0.244148	-0.536271	0.517503	-0.678368	-0.253139	-0.170496	-3.405394	-3.093560	-2.581087	-3.081450	2.764918	-0.065106	-3.378429
SPA121_4	SPA121	IDC	4	Spatial Transcriptomics	-0.682306	-0.584705	2.480230	-0.768239	-0.413682	-0.373392	-0.758409	-0.229713	-0.913952	0.454495	-1.488991	-0.824730	-0.626023	0.232438	0.446378	0.000499	-0.011152	-1.111071	0.047489	0.872628	-0.065106	-0.023326
SPA121_5	SPA121	IDC	6	Spatial Transcriptomics	-0.113086	-0.584705	2.971833	0.775649	-1.160748	0.446306	-0.265134	-0.887810	-0.820573	-0.795974	-1.854159	-0.601182	0.289090	2.050529	2.442454	1.544372	-0.011152	3.290956	-0.863398	-0.082341	2.979161	1.360585
SPA121_6	SPA121	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	2.914143	0.652362	0.125421	-0.373392	-0.758409	-0.428846	-0.908963	-0.795974	-1.275151	-0.334268	-0.993323	4.598723	2.886152	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA121_7	SPA121	IDC	17	Spatial Transcriptomics	-0.036215	-0.584705	2.160197	0.422680	-0.028244	-0.373392	0.974124	0.060332	-1.160627	-0.137834	-0.963410	0.045838	1.171265	-0.253139	-0.170496	1.021677	-0.011152	0.080445	0.550095	0.604855	-0.065106	-0.599515
SPA121_8	SPA121	IDC	8	Spatial Transcriptomics	-0.682306	-0.584705	2.561316	0.065426	-0.794847	-0.373392	1.069273	0.060332	-1.160627	-0.137834	-0.963410	0.045838	0.225074	-0.253139	-0.170496	0.000499	-0.011152	-1.704514	-0.119977	-2.456955	-0.065106	1.652884
SPA121_9	SPA121	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.800522	-0.768239	-1.160748	-0.373392	-0.758409	-0.405744	-1.160627	-0.795974	-0.918840	-1.054816	-0.686887	0.038823	0.610930	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA122_0	SPA122	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	0.972849	-0.768239	-1.160748	-0.373392	-0.758409	-0.785178	-0.500647	-0.795974	-2.415654	-0.914838	-1.380859	3.688885	2.915339	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA122_1	SPA122	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.997961	-0.768239	-1.160748	-0.373392	-0.758409	-0.186085	-0.821034	0.606866	-2.436904	-0.312699	-1.597123	3.162599	2.673493	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA122_2	SPA122	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.474410	2.817654	-1.160748	-0.373392	-0.758409	-0.097911	-0.347080	-0.795974	-1.974861	-0.367903	-1.208839	-0.768122	-1.319564	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA122_3	SPA122	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.445293	-0.768239	-1.160748	-0.373392	-0.758409	0.148027	-1.160627	2.169846	-1.791896	-0.503685	-1.434850	0.140414	-0.331330	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA122_4	SPA122	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.272843	-0.768239	2.147364	-0.373392	-0.758409	-1.808011	-1.160627	-0.795974	-2.696542	-1.480086	-1.861209	4.505840	2.746372	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA122_5	SPA122	IDC	2	Spatial Transcriptomics	1.451165	-0.584705	2.390900	0.754594	1.866850	-0.373392	-0.758409	0.631078	-0.691133	-0.795974	-1.424052	-1.123334	-1.394369	3.605184	2.127414	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA123_0	SPA123	IDC	3	Spatial Transcriptomics	-0.682306	-0.584705	1.141731	0.326505	0.017654	-0.373392	-0.758409	-0.879085	-1.160627	-0.795974	-1.953859	-0.783767	-0.972078	1.533870	1.384301	0.000499	-0.011152	3.290956	2.747687	2.764918	-0.065106	-0.023326
SPA123_1	SPA123	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	2.024914	4.937767	-1.160748	-0.373392	-0.758409	-0.104855	1.058862	0.251872	0.979785	-0.370831	-1.278000	3.571981	2.259533	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA123_2	SPA123	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	2.089005	0.732336	0.344622	-0.373392	0.913806	0.517090	-1.160627	-0.795974	0.196781	0.181076	-1.658300	0.681822	0.967509	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA124_0	SPA124	IDC	2	Spatial Transcriptomics	-0.682306	-0.584705	0.996420	-0.768239	0.267996	-0.373392	-0.758409	-0.000782	-1.160627	-0.795974	-1.667165	-0.630831	-1.190600	3.226420	2.693761	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA125_0	SPA125	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.020784	2.006426	-1.160748	-0.373392	-0.758409	-0.803912	1.209224	0.483942	0.544401	0.454558	-1.437495	0.479247	0.229658	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA125_1	SPA125	IDC	2	Spatial Transcriptomics	-0.682306	1.986719	1.662617	-0.768239	-0.027842	-0.373392	0.816312	-0.435729	1.242307	2.111142	0.558900	0.652811	-0.515477	-0.364104	0.475713	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA125_10	SPA125	IDC	7	Spatial Transcriptomics	-0.682306	1.266649	1.296329	0.745740	-0.858210	-0.373392	2.546927	-0.740341	1.020397	0.906371	0.574639	0.736163	0.236346	-0.253139	-0.170496	0.000499	0.901066	0.548369	1.347740	0.905741	-0.065106	1.559209
SPA125_11	SPA125	IDC	5	Spatial Transcriptomics	-0.682306	-0.584705	1.141983	-0.768239	-1.160748	0.630930	0.469410	-0.740341	1.020397	0.906371	0.574639	0.736163	0.226726	-0.253139	-0.170496	0.000499	-0.011152	-0.895268	0.047489	-0.082341	2.116005	-1.736704
SPA125_12	SPA125	IDC	4	Spatial Transcriptomics	0.046376	-0.584705	1.476430	-0.013875	-0.093995	0.736874	1.840780	-0.740341	1.020397	0.906371	0.574639	0.736163	-0.102004	-0.253139	-0.170496	1.355759	-0.011152	-1.409855	1.634296	-0.130832	-2.893375	-0.165083
SPA125_13	SPA125	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	0.275115	-0.768239	-1.160748	-0.373392	-0.758409	-0.437116	1.096439	2.449216	0.739281	0.674413	-1.394298	0.144242	0.033057	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA125_14	SPA125	IDC	2	Spatial Transcriptomics	-0.682306	0.583372	0.767355	0.376460	-0.124373	-0.373392	0.668730	-1.010254	1.218630	0.262065	0.894508	0.702949	-1.101975	-0.118618	-0.841742	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA125_15	SPA125	IDC	3	Spatial Transcriptomics	0.472709	-0.584705	1.390289	-0.768239	0.308795	-0.373392	0.930358	-0.672512	1.996569	0.410615	1.204274	0.408031	-0.511653	-0.272867	0.353664	2.017150	-0.011152	-1.990046	0.047489	-1.130933	-0.065106	-1.415005
SPA125_16	SPA125	IDC	7	Spatial Transcriptomics	1.156873	0.533254	1.208420	-0.065096	-0.542192	0.286684	2.565830	-0.562155	1.265303	1.837115	0.871263	0.481197	0.306931	-0.711503	-0.436003	0.595840	-1.262629	-0.020174	0.777800	0.400613	0.360986	0.486211
SPA125_17	SPA125	IDC	5	Spatial Transcriptomics	-0.682306	-0.584705	1.477683	0.292795	-1.160748	-0.373392	1.667619	-0.385953	1.072028	0.202420	0.760639	0.557075	0.563579	-0.253139	-0.170496	0.000499	-0.011152	1.288119	-0.677295	-0.082341	-0.065106	2.611149
SPA125_18	SPA125	IDC	8	Spatial Transcriptomics	0.143892	0.094235	1.191252	0.517064	0.344711	0.205216	1.529693	-0.385953	1.072028	0.202420	0.760639	0.557075	0.683377	-0.253139	-0.170496	1.523697	2.854882	-2.246474	1.267811	-2.456955	2.436902	-0.567308
SPA125_19	SPA125	IDC	7	Spatial Transcriptomics	-0.682306	-0.175142	1.208824	-0.029992	-0.504130	0.315598	0.994651	-0.385953	1.072028	0.202420	0.760639	0.557075	0.143417	-0.253139	-0.170496	0.000499	-0.454128	0.391577	2.389712	-1.018046	-2.418761	0.560695
SPA125_2	SPA125	IDC	11	Spatial Transcriptomics	-0.370835	0.385977	1.659659	2.213071	0.774987	1.306931	2.993599	-0.579682	1.135293	1.224940	0.756507	0.795784	0.794389	-0.253139	-0.170496	-0.214100	1.232284	-1.803867	-1.178861	-2.405685	0.293777	-1.160138
SPA125_3	SPA125	IDC	16	Spatial Transcriptomics	-0.682306	0.087887	1.102979	0.558711	-0.448182	-0.052856	1.797355	-0.579682	1.135293	1.224940	0.756507	0.795784	1.024693	-0.253139	-0.170496	0.000499	-0.382464	0.790772	0.741650	1.003859	0.149793	0.699675
SPA125_4	SPA125	IDC	9	Spatial Transcriptomics	-0.314825	0.337766	1.012163	-0.181105	-0.894928	0.170526	1.228534	-0.579682	1.135293	1.224940	0.756507	0.795784	0.496123	-0.253139	-0.170496	-0.241413	1.510650	-1.551948	1.024107	-0.364013	0.895633	-2.367006
SPA125_5	SPA125	IDC	12	Spatial Transcriptomics	-0.123889	0.061593	0.883255	0.504395	0.063718	0.025523	0.898343	-0.579682	1.135293	1.224940	0.756507	0.795784	0.565648	-0.253139	-0.170496	-0.323892	-0.940408	-0.130094	-1.260838	-0.763862	-0.429826	0.030017
SPA125_6	SPA125	IDC	1	Spatial Transcriptomics	-0.682306	2.052999	1.166583	4.725307	-1.160748	4.413399	2.122170	-1.021982	0.898951	1.110807	0.447250	1.089846	-0.908782	-0.642146	-0.500445	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA125_7	SPA125	IDC	8	Spatial Transcriptomics	-0.237544	0.110010	1.245072	-0.070640	-0.554865	-0.373392	3.207245	-0.740341	1.020397	0.906371	0.574639	0.736163	0.364462	-0.253139	-0.170496	1.644637	-0.609672	-0.164480	2.307004	-0.061328	-0.065106	1.246905
SPA125_8	SPA125	IDC	37	Spatial Transcriptomics	-0.056947	0.136574	1.233302	0.632885	-0.253095	0.004785	1.838828	-0.740341	1.020397	0.906371	0.574639	0.736163	1.813756	-0.253139	-0.170496	0.401396	-0.613353	0.240500	-0.257109	0.032544	-0.064186	-0.461579
SPA125_9	SPA125	IDC	31	Spatial Transcriptomics	-0.682306	-0.244082	1.169533	0.136672	-0.241485	-0.060923	1.686052	-0.740341	1.020397	0.906371	0.574639	0.736163	1.777894	-0.253139	-0.170496	0.000499	-0.352683	-0.461714	0.252254	0.093749	-0.589385	-0.347475
SPA131_1	SPA131	IDC	3	Spatial Transcriptomics	1.284972	3.027204	2.079180	0.046719	1.400332	0.925297	-0.758409	2.558149	1.880870	0.085706	1.336887	1.355866	-0.471859	0.720571	1.237166	2.722851	0.710265	-1.280825	-2.540132	-0.277430	1.812402	-0.023326
SPA131_2	SPA131	IDC	5	Spatial Transcriptomics	1.415984	2.242118	2.377362	0.135366	1.165366	0.344932	-0.326138	2.176050	1.871345	0.717223	1.440615	1.241435	-0.466366	0.604515	0.526702	-0.726161	-1.046287	-0.526021	-1.503593	-0.064105	-1.831352	-0.826254
SPA131_4	SPA131	IDC	1	Spatial Transcriptomics	-0.682306	2.356505	1.988055	-0.768239	1.742324	-0.373392	-0.758409	2.239305	0.886385	1.482593	0.753897	0.967955	-1.316575	-0.095647	0.347616	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA131_5	SPA131	IDC	7	Spatial Transcriptomics	0.332940	1.668601	1.729744	0.345803	0.332080	0.325928	-0.366541	1.495119	0.534124	0.296985	0.575964	0.381708	-0.312386	-0.611014	-0.446446	-2.247806	-0.527527	1.055956	-1.205660	1.029214	1.416922	0.638943
SPA131_6	SPA131	IDC	3	Spatial Transcriptomics	0.231313	1.395603	1.902838	0.049615	1.393746	-0.373392	-0.758409	1.439612	0.933051	0.793069	0.951612	0.913635	-0.850328	-0.655420	-0.562861	0.744750	-0.736384	0.003412	0.801000	-0.268088	-0.065106	-0.023326
SPA132_0	SPA132	IDC	4	Spatial Transcriptomics	1.274564	2.231281	1.774920	0.339369	1.949428	0.487710	2.145400	1.948353	1.279292	0.825982	1.260474	0.783380	-0.351277	0.455690	1.310635	-1.166546	1.922577	-2.481150	-3.081450	-0.219895	-3.156320	-1.165676
SPA132_1	SPA132	IDC	5	Spatial Transcriptomics	1.333429	2.471818	1.579899	-0.286179	0.655433	1.438159	0.429927	1.769964	0.551462	1.832730	0.713246	0.893738	-0.260529	-0.070091	0.784883	-0.234267	2.854882	-0.759388	-1.225481	0.761788	3.200423	-2.137836
SPA132_2	SPA132	IDC	4	Spatial Transcriptomics	1.614579	2.280118	2.052432	1.085216	2.872529	-0.373392	2.696033	1.555422	0.498050	4.960180	0.756708	0.748497	-0.957974	-0.050989	-0.333651	-1.222019	-1.871959	1.259159	0.382255	-2.213310	-0.065106	-0.198363
SPA132_3	SPA132	IDC	13	Spatial Transcriptomics	1.325174	2.290396	1.542720	0.910730	1.721152	0.220356	0.500543	1.880987	1.048742	2.098008	1.169363	0.657299	1.420300	-1.111773	-0.695688	0.185012	0.060049	1.712459	-0.110602	-0.216719	0.177273	-1.685042
SPA133_0	SPA133	IDC	2	Spatial Transcriptomics	1.149076	-0.584705	1.985069	0.655905	2.953514	-0.373392	-0.758409	1.936839	0.262203	0.309474	-0.058042	0.891316	-1.340803	-0.476967	-0.640342	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA133_1	SPA133	IDC	2	Spatial Transcriptomics	0.688401	2.058830	1.070688	1.566551	2.041653	-0.373392	0.608936	1.947899	1.672547	3.417480	1.682679	0.498268	-0.407889	-0.987152	-1.087669	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA133_2	SPA133	IDC	3	Spatial Transcriptomics	1.334917	0.911021	2.007194	0.853216	2.595219	-0.373392	0.928500	1.648297	0.736231	-0.032904	0.945128	0.766312	-0.726906	0.299805	1.398147	2.193137	-3.093560	2.059034	-0.632207	1.632719	-0.065106	-0.854735
SPA133_3	SPA133	IDC	3	Spatial Transcriptomics	0.311052	0.196722	1.170740	-0.002452	1.190957	-0.373392	-0.758409	1.081106	1.068971	0.634883	0.964804	1.052995	-1.370455	-0.702523	-1.621102	-1.792404	0.723502	-2.581087	0.628974	-0.257590	-0.065106	-0.023326
SPA133_4	SPA133	IDC	2	Spatial Transcriptomics	1.281235	0.973396	1.127268	-0.768239	-1.160748	-0.373392	-0.758409	0.470948	-0.553483	0.475810	-0.207009	0.427301	-0.781410	-0.351649	-0.416561	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA134_0	SPA134	IDC	3	Spatial Transcriptomics	1.358477	2.805205	1.488346	0.916064	1.692261	-0.373392	-0.758409	1.049998	1.821731	0.827729	1.052672	0.318220	-0.635146	-0.534243	0.161026	-1.097397	2.854882	0.463150	-2.051846	1.775884	-0.065106	-0.023326
SPA134_1	SPA134	IDC	4	Spatial Transcriptomics	0.049288	1.581274	1.374197	1.796477	0.525109	3.082886	0.748535	1.040463	0.458599	0.436709	0.300489	0.677077	-0.031823	-0.839994	0.253593	-0.273869	1.776399	-1.434362	0.363733	2.606662	-3.630751	-3.378429
SPA134_2	SPA134	IDC	1	Spatial Transcriptomics	-0.682306	-0.584705	1.149885	1.909448	-1.160748	4.585203	2.225557	1.532270	0.929041	2.089432	0.505095	0.148710	-0.810925	-0.822518	-2.072245	0.000499	-0.011152	0.016730	0.047489	-0.082341	-0.065106	-0.023326
SPA135_0	SPA135	IDC	3	Spatial Transcriptomics	0.247721	3.038587	1.005035	-0.768239	1.019597	-0.373392	-0.758409	1.110820	1.351361	0.256616	1.370182	0.754883	-0.959053	1.440290	2.077083	-3.405394	2.854882	0.046458	0.047489	-0.311949	-0.065106	-0.023326
