instance_id	sample_id	oncotree_code	st_technology	cluster	log_area_um2	circularity	convexity	elongation	he_mean_A	he_var_A	he_mean_B	he_var_B	he_ratio_BA
SPA65_2	SPA65	IDC	Spatial Transcriptomics	3	11.461706	0.079108	0.590584	1.118635583524027	0.09038508033161712	0.004739945051464595	0.09025072558450838	0.0046269373308219985	0.9985135295934262
SPA65_3	SPA65	IDC	Spatial Transcriptomics	3	11.767172	0.063607	0.526753	1.7337386644682622	0.09658955996891529	0.004367420941149171	0.09795917302800163	0.004570136875046617	1.0141797214888142
SPA65_4	SPA65	IDC	Spatial Transcriptomics	3	11.702194	0.087581	0.586791	1.2750549903766841	0.09724539017903908	0.003907600409078402	0.0943816221423151	0.004185438028570328	0.9705511178324085
SPA65_5	SPA65	IDC	Spatial Transcriptomics	3	10.780164	0.263989	0.780552	1.0147984793131222	0.09870186096883202	0.0046205054268840225	0.08063715905801633	0.004514409276618386	0.8169770890488058
SPA65_6	SPA65	IDC	Spatial Transcriptomics	3	11.093356	0.131558	0.679639	1.8376296500173859	0.08739861450018249	0.00456749350916753	0.09004513503882827	0.004763357901821427	1.0302810353891851
SPA65_7	SPA65	IDC	Spatial Transcriptomics	3	10.806956	0.173065	0.719358	1.1013290017718582	0.0872420686213348	0.005966323863674265	0.10602015660296404	0.004666661220885977	1.2152412050559416
SPA65_8	SPA65	IDC	Spatial Transcriptomics	3	11.32125	0.084148	0.52017	1.470190952579448	0.10455471990949484	0.004937697804813606	0.09902845138632486	0.004674838860937007	0.9471447245236403
SPA65_9	SPA65	IDC	Spatial Transcriptomics	3	10.921522	0.112942	0.564123	1.0023377883634708	0.08975686200392637	0.0051781200357709735	0.08599458149115853	0.004881615739446244	0.9580836447624109
SPA66_0	SPA66	IDC	Spatial Transcriptomics	4	12.120618	0.271452	0.789293	1.1587634634225734	0.15075806173628759	0.008598064361758312	0.08920499672439461	0.005970175720550254	0.5917096286395336
SPA68_0	SPA68	IDC	Spatial Transcriptomics	0	11.902321	0.166541	0.582041	2.12666442069993	0.04937220692669882	0.003070879530214535	0.05416739971666807	0.003173746216549158	1.0971233227853985
SPA69_0	SPA69	IDC	Spatial Transcriptomics	5	14.745668			1.624284434106333	0.12385843726995238	0.0083610911817179	0.10767349483693145	0.007297624927669889	0.8693270899442606
SPA69_1	SPA69	IDC	Spatial Transcriptomics	5	13.787528			1.624284434106333	0.11143791057406979	0.005828399435387915	0.10767349483693145	0.007297624927669889	0.9662196130765012
SPA69_10	SPA69	IDC	Spatial Transcriptomics	5	13.77964			1.624284434106333	0.08808628099684512	0.005393964119516491	0.10767349483693145	0.007297624927669889	1.222363955186028
SPA69_2	SPA69	IDC	Spatial Transcriptomics	5	12.681999			1.624284434106333	0.10734834524702948	0.006954590560461504	0.10767349483693145	0.007297624927669889	1.003028920372771
SPA69_3	SPA69	IDC	Spatial Transcriptomics	5	12.357372			1.624284434106333	0.10385191062354271	0.005350416047533241	0.10767349483693145	0.007297624927669889	1.0367984006306996
SPA69_4	SPA69	IDC	Spatial Transcriptomics	5	12.681477			1.624284434106333	0.04983918660601361	0.0032108471846223094	0.10767349483693145	0.007297624927669889	2.160418380984162
SPA69_5	SPA69	IDC	Spatial Transcriptomics	5	13.851755			1.624284434106333	0.08890764795458783	0.006367628306100115	0.10767349483693145	0.007297624927669889	1.211071233061174
SPA69_6	SPA69	IDC	Spatial Transcriptomics	5	13.164045			1.624284434106333	0.1076188885898178	0.008791349121244728	0.10767349483693145	0.007297624927669889	1.000507403930938
SPA69_7	SPA69	IDC	Spatial Transcriptomics	5	13.624346			1.624284434106333	0.08383912981432079	0.0058673949154431065	0.10767349483693145	0.007297624927669889	1.2842868846014603
SPA69_8	SPA69	IDC	Spatial Transcriptomics	5	12.605094			1.624284434106333	0.10713263829182995	0.0065468120095764125	0.10767349483693145	0.007297624927669889	1.005048475924099
SPA69_9	SPA69	IDC	Spatial Transcriptomics	5	12.985537			1.624284434106333	0.09468102201870639	0.005688262757147503	0.10767349483693145	0.007297624927669889	1.1372236224452468
SPA70_0	SPA70	IDC	Spatial Transcriptomics	5	11.05755	0.156618	0.685829	1.4327739291645574	0.09268837736450232	0.004347156128993603	0.07796466876491957	0.00372255232175846	0.8411482753476099
SPA70_10	SPA70	IDC	Spatial Transcriptomics	0	13.764658	0.032294	0.568595	1.2478300867958947	0.07106538629601312	0.003702611025728162	0.07665135693594101	0.003967066086453568	1.078603254426287
SPA70_2	SPA70	IDC	Spatial Transcriptomics	0	11.181737	0.217068	0.737273	1.8212948842390289	0.0664160391187427	0.0035641095719238804	0.07208613969154705	0.0033309191088216838	1.085372458942741
SPA70_3	SPA70	IDC	Spatial Transcriptomics	5	14.1085			1.187600420091796	0.0946199489174804	0.005682650466726438	0.07798401401385209	0.004315201870163636	0.8241815273210855
SPA70_4	SPA70	IDC	Spatial Transcriptomics	5	14.333838			1.187600420091796	0.07951583429764002	0.003956489372820244	0.07798401401385209	0.004315201870163636	0.9807356572773407
SPA70_5	SPA70	IDC	Spatial Transcriptomics	5	13.328696			1.187600420091796	0.06830730974545135	0.003441643911428688	0.07798401401385209	0.004315201870163636	1.1416642567898103
SPA70_6	SPA70	IDC	Spatial Transcriptomics	5	13.374629			1.187600420091796	0.07036039604947225	0.0038481662718038347	0.07798401401385209	0.004315201870163636	1.1083509814103303
SPA70_7	SPA70	IDC	Spatial Transcriptomics	5	13.116524			1.187600420091796	0.10527907946728779	0.005612076773982267	0.07798401401385209	0.004315201870163636	0.7407360931388387
SPA70_8	SPA70	IDC	Spatial Transcriptomics	5	13.133448			1.187600420091796	0.040801026290734545	0.0026751982387580426	0.07798401401385209	0.004315201870163636	1.9113248146790216
SPA70_9	SPA70	IDC	Spatial Transcriptomics	5	11.963166			1.187600420091796	0.08210878547853843	0.004095355251943186	0.07798401401385209	0.004315201870163636	0.9497645539311445
SPA71_0	SPA71	IDC	Spatial Transcriptomics	5	13.849198			1.5296512514045901	0.08994238608633286	0.00418616068799539	0.09497055940527518	0.004384579803430209	1.0559043798784251
SPA71_1	SPA71	IDC	Spatial Transcriptomics	5	13.604322			1.5296512514045901	0.09639260082244788	0.00407418805056381	0.09497055940527518	0.004384579803430209	0.9852474006818007
SPA71_10	SPA71	IDC	Spatial Transcriptomics	5	12.561104			1.5296512514045901	0.0695926149972965	0.003115042723301471	0.09497055940527518	0.004384579803430209	1.3646643312507303
SPA71_11	SPA71	IDC	Spatial Transcriptomics	5	13.964662			1.5296512514045901	0.08518654557239379	0.004279444569728197	0.09497055940527518	0.004384579803430209	1.1148539803690793
SPA71_12	SPA71	IDC	Spatial Transcriptomics	5	13.332042			1.5296512514045901	0.10199227513624336	0.005173211312648569	0.09497055940527518	0.004384579803430209	0.9311544357492916
SPA71_13	SPA71	IDC	Spatial Transcriptomics	5	12.707978			1.5296512514045901	0.09321499078258472	0.0044153472902714805	0.09497055940527518	0.004384579803430209	1.0188335439176857
SPA71_2	SPA71	IDC	Spatial Transcriptomics	5	12.283094			1.5296512514045901	0.10357835213495886	0.0037262682617170096	0.09497055940527518	0.004384579803430209	0.916895832456689
SPA71_3	SPA71	IDC	Spatial Transcriptomics	5	13.222558			1.5296512514045901	0.06512174560790195	0.0035447413947123693	0.09497055940527518	0.004384579803430209	1.4583540185960764
SPA71_4	SPA71	IDC	Spatial Transcriptomics	5	12.591978			1.5296512514045901	0.11186881639534972	0.004872765280092836	0.09497055940527518	0.004384579803430209	0.8489457783270425
SPA71_5	SPA71	IDC	Spatial Transcriptomics	5	13.200747			1.5296512514045901	0.11028082536648517	0.005004480082080249	0.09497055940527518	0.004384579803430209	0.861170190644376
SPA71_6	SPA71	IDC	Spatial Transcriptomics	5	13.533982			1.5296512514045901	0.10411940484365013	0.004357249671503762	0.09497055940527518	0.004384579803430209	0.912131216538231
SPA71_7	SPA71	IDC	Spatial Transcriptomics	5	14.202554			1.5296512514045901	0.10628922016425503	0.005210197274456226	0.09497055940527518	0.004384579803430209	0.8935107366345482
SPA71_8	SPA71	IDC	Spatial Transcriptomics	5	13.391488			1.5296512514045901	0.10517987023070337	0.004576853838770381	0.09497055940527518	0.004384579803430209	0.9029347459448761
SPA71_9	SPA71	IDC	Spatial Transcriptomics	5	13.279875			1.5296512514045901	0.10949890616180684	0.005352218985496123	0.09497055940527518	0.004384579803430209	0.8673197087917657
SPA72_0	SPA72	IDC	Spatial Transcriptomics	3	11.24939	0.259105	0.755655	1.3019338739862754	0.07764911253606124	0.002386624491606689	0.07954624293548124	0.0024425334825303414	1.0244320937800666
SPA72_1	SPA72	IDC	Spatial Transcriptomics	3	11.044089	0.182673	0.64108	3.786332748796105	0.0768155115492363	0.002500687809398911	0.07306809168199509	0.002364742922927373	0.9512153236805664
SPA72_2	SPA72	IDC	Spatial Transcriptomics	3	12.485721	0.189571	0.695961	1.0516848506798264	0.08122530658502927	0.00263757616641907	0.08054075734500978	0.0025896671000052774	0.9915722172214532
SPA72_3	SPA72	IDC	Spatial Transcriptomics	3	11.64189	0.098707	0.51221	1.4818710989550465	0.06960604640758852	0.002424456145431226	0.07651038644946433	0.0025639836962803885	1.0991916708132856
SPA72_4	SPA72	IDC	Spatial Transcriptomics	3	11.16165	0.263842	0.729548	2.357050173011818	0.0777076740979559	0.002568234905046509	0.07196976504241764	0.002485836484066278	0.9261603294379237
SPA72_5	SPA72	IDC	Spatial Transcriptomics	0	11.159858	0.10794	0.54574	2.343490590358341	0.08064119811536534	0.002447916455148702	0.07274406278936596	0.0026336182933170615	0.9020707093822969
SPA73_0	SPA73	IDC	Spatial Transcriptomics	0	11.006374	0.128468	0.690867	1.0619349005424945	0.03531077498506396	0.0008024276957310548	0.04009490466614943	0.0019093320985057623	1.135486397087266
SPA73_1	SPA73	IDC	Spatial Transcriptomics	3	10.834805	0.176086	0.602746	1.709207708779442	0.0715939296583183	0.002644667752467589	0.07222197224402759	0.0026430956481863295	1.0087722882192194
SPA73_2	SPA73	IDC	Spatial Transcriptomics	3	12.653514	0.098453	0.599062	1.2864661654135325	0.08339203576320478	0.0031632787269492034	0.08149971623551495	0.0031237732780881153	0.9773081504681916
SPA73_3	SPA73	IDC	Spatial Transcriptomics	3	11.85468	0.121822	0.583164	1.9016853932584288	0.07200803658782229	0.002581014646365762	0.07305206414688044	0.002578731805564571	1.0144987644231187
SPA74_1	SPA74	IDC	Spatial Transcriptomics	3	12.547053	0.102304	0.522922	1.6556081713556474	0.09033171969371506	0.003287150995427853	0.0844303920934066	0.0032235907180429347	0.9346704831888741
SPA74_10	SPA74	IDC	Spatial Transcriptomics	3	12.900132			1.0987555683700385	0.07903764236150933	0.0034139727844446984	0.08182928211062304	0.0031929149013926526	1.0353203823609143
SPA74_2	SPA74	IDC	Spatial Transcriptomics	3	12.737345	0.106853	0.613476	1.4997761880328593	0.09251646390605875	0.003244749949531169	0.08784078674972658	0.0030819730688525213	0.9494611341708882
SPA74_3	SPA74	IDC	Spatial Transcriptomics	3	12.066471	0.062848	0.467417	1.7790688058220316	0.0733576568550131	0.0028655355109760416	0.07598299215350816	0.003374725003742127	1.0357881564249507
SPA74_4	SPA74	IDC	Spatial Transcriptomics	3	11.107518	0.214534	0.705068	2.431349467933013	0.08469704925111965	0.002892625272766167	0.08700845912793373	0.003151699201273783	1.027290323538438
SPA74_5	SPA74	IDC	Spatial Transcriptomics	3	11.132733	0.140942	0.580028	1.0405390365061338	0.08074078115237217	0.0031332519065813504	0.08244616246578103	0.0032232581772158758	1.0211216845944369
SPA74_8	SPA74	IDC	Spatial Transcriptomics	3	12.938328			1.0987555683700385	0.07282451418559897	0.0030202979983394414	0.08182928211062304	0.0031929149013926526	1.123650229949694
SPA74_9	SPA74	IDC	Spatial Transcriptomics	3	13.135874			1.0987555683700385	0.0779189543237033	0.003626699526216583	0.08182928211062304	0.0031929149013926526	1.0501845516390638
SPA78_0	SPA78	IDC	Spatial Transcriptomics	0	12.189572	0.094574	0.613844	1.2586993724982574	0.061099113879844985	0.002306578571601063	0.07423727115274886	0.003912848563756894	1.2150302424801256
SPA78_1	SPA78	IDC	Spatial Transcriptomics	0	10.757371	0.186791	0.692893	2.4352355072463756	0.06392077802264728	0.0023865823198146465	0.06298573147833224	0.0025974179542079465	0.9853717903123183
SPA78_2	SPA78	IDC	Spatial Transcriptomics	0	11.16463	0.150449	0.63711	1.0112446412256664	0.11680413670861223	0.004875017059633983	0.0798688053370521	0.003471319793169676	0.6837840472747845
SPA79_0	SPA79	IDC	Spatial Transcriptomics	0	10.835337	0.39907	0.809323	1.6468724899729654	0.06566102312252421	0.0025406515364465934	0.06690802239432712	0.0032744643667060635	1.0189914687968842
SPA79_1	SPA79	IDC	Spatial Transcriptomics	0	11.649745	0.122984	0.58861	1.512867450875407	0.06644252304945357	0.003326912183301957	0.0671840357600346	0.0035840268305201628	1.011160213016431
SPA79_2	SPA79	IDC	Spatial Transcriptomics	0	10.935675	0.359254	0.831982	2.478494623655917	0.05482763554309199	0.0015342073883888004	0.06073833704489038	0.0030782416143303347	1.107805150509415
SPA80_0	SPA80	IDC	Spatial Transcriptomics	0	12.347823	0.077155	0.470494	1.365967567978594	0.07839001456441307	0.003802891575576345	0.0774354224940418	0.0037854117148379426	0.9878225297485195
SPA80_1	SPA80	IDC	Spatial Transcriptomics	0	10.808727	0.375194	0.821973	2.490663444638838	0.0792311367851881	0.002861858624747286	0.06682259243502389	0.0026335232426905365	0.8433880308469343
SPA81_1	SPA81	IDC	Spatial Transcriptomics	0	11.611113	0.234608	0.748504	2.0632357290847185	0.06930491596892417	0.004253683149115677	0.08166800068180989	0.004958677766733321	1.1783868364897698
SPA81_10	SPA81	IDC	Spatial Transcriptomics	0	12.602245			1.4703818613029653	0.09311512024965991	0.0045209167205325675	0.07216985205511947	0.00447548410747605	0.7750605042620139
SPA81_11	SPA81	IDC	Spatial Transcriptomics	0	11.73377			1.4703818613029653	0.10915207774960177	0.004598702665916044	0.07216985205511947	0.00447548410747605	0.661186241646076
SPA81_12	SPA81	IDC	Spatial Transcriptomics	2	11.684868	0.112591	0.522054	3.1920210434019234	0.04720500083338374	0.002633968600624287	0.05543681336201987	0.003211675264211006	1.174384331814576
SPA81_14	SPA81	IDC	Spatial Transcriptomics	0	12.333659	0.140128	0.671897	1.874333333334641	0.06539539865404276	0.004728814600620482	0.06800649351244947	0.004472328412884423	1.0399278070345594
SPA81_16	SPA81	IDC	Spatial Transcriptomics	0	11.245242	0.329729	0.820807	1.4918468833119831	0.06908877042928217	0.003642518615968623	0.07712892913797004	0.005528639029864116	1.1163743204392036
SPA81_17	SPA81	IDC	Spatial Transcriptomics	0	10.603685	0.47454	0.844026	1.427909188161301	0.08612802139721772	0.005442436054369139	0.08010037673898704	0.005146766620616783	0.9300152893280631
SPA81_18	SPA81	IDC	Spatial Transcriptomics	0	13.181871			2.200049756786753	0.07952208204812973	0.00499570555402915	0.07090265068430665	0.0043976040815362875	0.8916095863963135
SPA81_19	SPA81	IDC	Spatial Transcriptomics	0	12.218559			2.200049756786753	0.08414261922129519	0.00395122475824249	0.07090265068430665	0.0043976040815362875	0.8426484858741156
SPA81_2	SPA81	IDC	Spatial Transcriptomics	5	11.606238	0.355167	0.87313	1.930162325405814	0.06082514310014432	0.0035782769754943836	0.07066922226722804	0.0040104371916725385	1.161842268926127
SPA81_20	SPA81	IDC	Spatial Transcriptomics	0	12.048606			2.200049756786753	0.06942288925052802	0.0041813058902673205	0.07090265068430665	0.0043976040815362875	1.0213151807675216
SPA81_21	SPA81	IDC	Spatial Transcriptomics	0	12.113963			2.200049756786753	0.09404561720840471	0.004666255763053554	0.07090265068430665	0.0043976040815362875	0.753917649635779
SPA81_22	SPA81	IDC	Spatial Transcriptomics	0	11.805931	0.197875	0.733909	1.3959280038587494	0.09503622531893176	0.006632218377170155	0.08781014229308566	0.006322858158387016	0.9239649617648837
SPA81_3	SPA81	IDC	Spatial Transcriptomics	0	11.067934	0.542992	0.868367	1.5269526952691928	0.08935543168179326	0.004639861984679346	0.08040272618291837	0.004647021342345588	0.8998079318696968
SPA81_4	SPA81	IDC	Spatial Transcriptomics	0	11.731198	0.135358	0.495017	3.0148673041732375	0.08231883023312014	0.004237985203909568	0.07759623174720584	0.004497651692860206	0.9426303985061463
SPA81_5	SPA81	IDC	Spatial Transcriptomics	0	10.72373	0.262907	0.682084	2.2393613279876208	0.0867031678545144	0.0043189792216680395	0.07201769871226314	0.004211305489754994	0.8306236149653369
SPA81_6	SPA81	IDC	Spatial Transcriptomics	0	11.993217	0.096952	0.624654	2.0092989444850105	0.08059556457245878	0.00416366907510142	0.07828099344408684	0.004355473371214539	0.9712816562468392
SPA81_7	SPA81	IDC	Spatial Transcriptomics	0	13.171443	0.438913	0.91301	1.2873734732178563	0.061412475849098355	0.003335912980663937	0.05147736817727339	0.0028739210614851236	0.838223300160747
SPA81_8	SPA81	IDC	Spatial Transcriptomics	0	12.616927			1.4703818613029653	0.10163600015745877	0.005324896719757728	0.07216985205511947	0.00447548410747605	0.7100815847072975
SPA81_9	SPA81	IDC	Spatial Transcriptomics	0	12.812509			1.4703818613029653	0.06602019032759453	0.003592093916691275	0.07216985205511947	0.00447548410747605	1.0931481974985244
SPA82_0	SPA82	IDC	Spatial Transcriptomics	0	11.24396	0.169135	0.616955	2.0721740668671504	0.08169793433924848	0.004355824029579166	0.07318966427317335	0.003992974610079834	0.8958569744157207
SPA82_1	SPA82	IDC	Spatial Transcriptomics	0	11.383989	0.125833	0.579271	2.08680484301252	0.08653316092046619	0.004772595721759178	0.0817259856100927	0.0045392833886167576	0.944447015927318
SPA82_10	SPA82	IDC	Spatial Transcriptomics	0	11.892218	0.100604	0.655559	1.7236953431185662	0.08605941220539856	0.0038541165405677237	0.055954220961063936	0.002950332181239037	0.650181305300083
SPA82_11	SPA82	IDC	Spatial Transcriptomics	0	11.86436	0.166457	0.739614	2.539220917822824	0.053325059229338834	0.00222850461729248	0.07442122542069708	0.004734864791369984	1.3956144915025501
SPA82_12	SPA82	IDC	Spatial Transcriptomics	0	10.564137	0.34283	0.797397	2.160478019632948	0.08846811368470298	0.004387836613892037	0.07710017023245129	0.004801731348071729	0.8715023641990762
SPA82_13	SPA82	IDC	Spatial Transcriptomics	0	13.620178	0.068903	0.58439	2.215712696365711	0.06579152587656635	0.003652241232632068	0.07202469714114824	0.0040369523641445365	1.0947412479272203
SPA82_14	SPA82	IDC	Spatial Transcriptomics	0	11.985706	0.125994	0.595163	1.0519570539481715	0.07069305877014528	0.004834701642805816	0.07802015629021115	0.005236673192647457	1.10364663302927
SPA82_15	SPA82	IDC	Spatial Transcriptomics	0	11.561554	0.173214	0.619209	1.1040364394056024	0.05265752715833377	0.003091712855132776	0.08489605394548617	0.0047202220149879385	1.612230169681453
SPA82_16	SPA82	IDC	Spatial Transcriptomics	0	13.074044	0.132593	0.701223	2.081535881570578	0.0766846467865875	0.004134187141954004	0.09003403994219848	0.004762941978498135	1.174081693207275
SPA82_17	SPA82	IDC	Spatial Transcriptomics	0	12.435178	0.055991	0.423047	1.7130184675481934	0.10913464496972629	0.00401989076895314	0.09109958870142387	0.00471029785629028	0.8347449036618454
SPA82_2	SPA82	IDC	Spatial Transcriptomics	0	11.756272	0.39448	0.894673	2.2446179323500233	0.06349945916653131	0.0037810007372117713	0.05546872149365923	0.003229933823507064	0.8735306130433179
SPA82_3	SPA82	IDC	Spatial Transcriptomics	0	12.712774	0.089949	0.572261	1.0027948108287472	0.0928494201211171	0.004758419146560327	0.08389853366783033	0.004424455037896699	0.9035978206260112
SPA82_4	SPA82	IDC	Spatial Transcriptomics	0	11.63331	0.135941	0.584675	3.8106977767994743	0.06304834414981611	0.003969888863733174	0.062341150940120126	0.003625094281656815	0.9887833182737433
SPA82_5	SPA82	IDC	Spatial Transcriptomics	0	10.807443	0.433636	0.875297	3.132085283411944	0.09590092531174667	0.0051998812937875255	0.06290746392836384	0.003370091664259258	0.6559630548284028
SPA82_6	SPA82	IDC	Spatial Transcriptomics	0	11.685272	0.137432	0.636194	1.9982688423684785	0.05485409291356086	0.0026644941172294105	0.07526655851701658	0.003913437135574962	1.3721229268273876
SPA82_7	SPA82	IDC	Spatial Transcriptomics	0	13.159374	0.444177	0.910776	1.3721435491216332	0.05337861324932491	0.0022715912361361964	0.06219490304412176	0.003190711821467765	1.1651652086504578
SPA82_8	SPA82	IDC	Spatial Transcriptomics	0	11.470378	0.145056	0.605367	2.4425465838509326	0.0733990107994528	0.00414823234212069	0.06944292127998188	0.003917953400785762	0.9461015962424876
SPA82_9	SPA82	IDC	Spatial Transcriptomics	0	12.398217	0.183785	0.726484	2.297669491525422	0.10076134546946643	0.0051559157162993354	0.0753303135335854	0.0038643737661928396	0.7476112310986621
SPA83_0	SPA83	IDC	Spatial Transcriptomics	0	12.93557	0.059353	0.555213	3.9954733116995196	0.0749224324516653	0.005270516065110087	0.06885029963375168	0.004510672832449908	0.9189544089905125
SPA83_1	SPA83	IDC	Spatial Transcriptomics	0	11.695872	0.325075	0.818132	1.4853317582201222	0.06294332782002644	0.0038449826887210496	0.07483344218813505	0.004499735056768169	1.1889019023923546
SPA83_10	SPA83	IDC	Spatial Transcriptomics	0	13.514612	0.042132	0.476725	1.9223449734942628	0.07231391441830687	0.004426010472851347	0.06349411312714358	0.0039560979316850455	0.8780345198830714
SPA83_11	SPA83	IDC	Spatial Transcriptomics	0	10.884498	0.173206	0.662436	1.113010721529879	0.0976455811646979	0.005293142192695115	0.07756255554877856	0.004294099133665269	0.794327348187467
SPA83_12	SPA83	IDC	Spatial Transcriptomics	0	13.409387	0.07604	0.583538	2.3909534587295305	0.08065908464809465	0.00451004968227184	0.07138196259788895	0.003865716214024758	0.8849835441267329
SPA83_13	SPA83	IDC	Spatial Transcriptomics	0	11.845096	0.255644	0.769687	1.6833699844983596	0.07179969892226618	0.004420312621518871	0.07984184663229271	0.004550371448933954	1.1120080979550255
SPA83_2	SPA83	IDC	Spatial Transcriptomics	0	11.169583	0.473584	0.867962	1.9679078417976166	0.08340091645848834	0.004545021264846757	0.07638056654718398	0.0054307557803441805	0.9158240675352933
SPA83_3	SPA83	IDC	Spatial Transcriptomics	0	11.694038	0.165277	0.775523	2.4829931972789114	0.056133168061411214	0.003341789119454683	0.06956058719111785	0.0040078046003530704	1.2392065082629342
SPA83_5	SPA83	IDC	Spatial Transcriptomics	0	11.535685	0.237245	0.722498	3.1749142708173155	0.0910062462491545	0.004723612270087964	0.07038333799558408	0.00385619736465214	0.7733901890963664
SPA83_6	SPA83	IDC	Spatial Transcriptomics	0	10.927834	0.194098	0.674238	2.335129226204421	0.0253941362640565	0.0007539730471351207	0.04866191236268345	0.002684978912421594	1.9162657023133622
SPA83_7	SPA83	IDC	Spatial Transcriptomics	0	12.674861	0.268183	0.825357	1.0478323574141761	0.041488699903117245	0.0015231736344249816	0.043748120686066934	0.0023834702502545744	1.054458702929371
SPA83_8	SPA83	IDC	Spatial Transcriptomics	0	11.924114	0.150203	0.689545	1.0790896666412404	0.0739090174014335	0.003697211883708656	0.07737685292207915	0.003967029769247528	1.0469203304626586
SPA83_9	SPA83	IDC	Spatial Transcriptomics	0	12.573228	0.088689	0.623697	2.40240148008848	0.09020242539571945	0.004275301980456837	0.07996232781250152	0.0037844396947693047	0.8864764717989072
SPA84_0	SPA84	IDC	Spatial Transcriptomics	0	11.614046	0.232919	0.7157	2.2113952913381505	0.1016552804713042	0.003872846999580668	0.09256063811982146	0.0037761496636917243	0.9105344817375224
SPA84_1	SPA84	IDC	Spatial Transcriptomics	5	11.294558	0.374321	0.801432	1.3829698424293024	0.0981049607327432	0.004191416708010928	0.09930577120992472	0.004030601567835612	1.0122400586903322
SPA84_2	SPA84	IDC	Spatial Transcriptomics	0	13.362433			1.9347256818043717	0.09647454617244526	0.00413045667743455	0.08459233584284277	0.0038826201278712343	0.8768357996899679
SPA84_3	SPA84	IDC	Spatial Transcriptomics	0	13.002401			1.9347256818043717	0.10047633375417712	0.003734023496833105	0.08459233584284277	0.0038826201278712343	0.8419130424265305
SPA84_5	SPA84	IDC	Spatial Transcriptomics	0	14.068363			1.16085090888075	0.09364406376726903	0.004206483814703739	0.08653450247397211	0.004033144678466555	0.9240788897098047
SPA84_6	SPA84	IDC	Spatial Transcriptomics	0	13.189074			1.16085090888075	0.0906087515170618	0.003631595187345792	0.08653450247397211	0.004033144678466555	0.9550347071902596
SPA84_7	SPA84	IDC	Spatial Transcriptomics	0	12.989712			1.16085090888075	0.09863819058442899	0.0037399697238460427	0.08653450247397211	0.004033144678466555	0.8772920707614078
SPA84_8	SPA84	IDC	Spatial Transcriptomics	0	13.2424			1.16085090888075	0.06873964840959515	0.0030589166710023705	0.08653450247397211	0.004033144678466555	1.258873219111389
SPA84_9	SPA84	IDC	Spatial Transcriptomics	0	13.520534			1.16085090888075	0.07424644329383533	0.003483475114666515	0.08653450247397211	0.004033144678466555	1.1655036744522018
SPA85_0	SPA85	IDC	Spatial Transcriptomics	0	10.642014	0.15944	0.658569	1.5018372703412086	0.07150817130651013	0.003173224502191876	0.08050234695746605	0.003526702050279463	1.1257782919997157
SPA85_1	SPA85	IDC	Spatial Transcriptomics	0	11.274427	0.228834	0.713846	1.3599446238983701	0.0932931429283352	0.0031131286295930467	0.08936602001987265	0.003585147919156858	0.9579055567730285
SPA85_2	SPA85	IDC	Spatial Transcriptomics	5	13.633378	0.07813	0.705242	1.5593901027840171	0.08268336717491831	0.0034909330850612453	0.07874628831165885	0.0034021364302407775	0.9523836655692736
SPA85_4	SPA85	IDC	Spatial Transcriptomics	0	13.641606			1.1525458332208514	0.09362865932748181	0.003958706954669632	0.077932904776738	0.0035213152127372134	0.8323616437158916
SPA85_5	SPA85	IDC	Spatial Transcriptomics	0	12.658768			1.1525458332208514	0.09204491096656536	0.0042463349176599585	0.077932904776738	0.0035213152127372134	0.8466834717787555
SPA85_6	SPA85	IDC	Spatial Transcriptomics	0	13.757234			1.1525458332208514	0.09581095333225495	0.004379277168560445	0.077932904776738	0.0035213152127372134	0.8134028737453523
SPA86_0	SPA86	IDC	Spatial Transcriptomics	0	11.403077	0.100194	0.553985	2.07482993197252	0.09211858201674177	0.0033815853207949617	0.09317741726719654	0.003556432366606402	1.0114942634512365
SPA86_1	SPA86	IDC	Spatial Transcriptomics	0	11.398423	0.105345	0.622583	1.0562923385173186	0.10516129931383797	0.003276350611410076	0.10021945370619169	0.0037175328921884364	0.9530069936384288
SPA86_2	SPA86	IDC	Spatial Transcriptomics	5	13.614726			1.6337042090883511	0.09174270427378647	0.0033885134416320067	0.09156101439622505	0.0036466405260746396	0.9980195713762785
SPA86_3	SPA86	IDC	Spatial Transcriptomics	5	13.422037			1.6337042090883511	0.1026989416644819	0.003705329396293429	0.09156101439622505	0.0036466405260746396	0.8915477892202187
SPA86_5	SPA86	IDC	Spatial Transcriptomics	0	14.832777			1.0652566085905335	0.09166976606556876	0.0036831348485694706	0.09155898904371557	0.003537862256173642	0.9987915642571407
SPA86_6	SPA86	IDC	Spatial Transcriptomics	0	12.496864			1.0652566085905335	0.06645200545428198	0.0027573240911733694	0.09155898904371557	0.003537862256173642	1.3778213075406254
SPA86_7	SPA86	IDC	Spatial Transcriptomics	0	13.698205			1.0652566085905335	0.0687659977277398	0.0026299854589957572	0.09155898904371557	0.003537862256173642	1.3314572909451325
SPA87_0	SPA87	IDC	Spatial Transcriptomics	0	11.207446	0.063551	0.497912	1.2653078307454055	0.05912283456950377	0.002513922289045852	0.055429348111961665	0.002323113989125019	0.9375285964477886
SPA87_1	SPA87	IDC	Spatial Transcriptomics	0	10.818237	0.329345	0.729768	1.7113821138211391	0.07334745504615162	0.003676989651324542	0.06135737718964465	0.002866918019781697	0.8365304174635292
